id,user_id,event_name,event_time,event_props,client_ip,device_id,ua
6760,791,open_chat,2025-07-01 14:35:13,"{""card_id"": 1056, ""stay_ms"": 18568}",127.0.0.1,71i30b1a4etq,Mozilla/5.0
6761,792,date_create,2025-06-25 11:30:13,"{""card_id"": 1047, ""stay_ms"": 12184}",127.0.0.1,xty82bzd7ye0,Mozilla/5.0
6762,792,like,2025-08-19 01:49:13,"{""card_id"": 792, ""stay_ms"": 6794}",127.0.0.1,cj0s38fs45pz,Mozilla/5.0
6763,792,reject,2025-07-19 23:55:13,"{""card_id"": 586, ""stay_ms"": 5547}",127.0.0.1,k0hqbjd8acwc,Mozilla/5.0
6764,792,open_profile,2025-09-02 19:07:13,"{""card_id"": 24, ""stay_ms"": 18998}",127.0.0.1,8eserkj7maxa,Mozilla/5.0
6765,792,open_chat,2025-06-30 18:23:13,"{""card_id"": 694, ""stay_ms"": 18059}",127.0.0.1,vp6nwfku59aa,Mozilla/5.0
6766,792,send_msg,2025-07-10 18:45:13,"{""card_id"": 1661, ""stay_ms"": 12645}",127.0.0.1,lvqv5r90mfvm,Mozilla/5.0
6767,792,report,2025-07-23 04:43:13,"{""card_id"": 1166, ""stay_ms"": 3038}",127.0.0.1,wenk35yadwt6,Mozilla/5.0
6768,792,video_book,2025-08-15 23:44:13,"{""card_id"": 786, ""stay_ms"": 10712}",127.0.0.1,ylk38yqwiuta,Mozilla/5.0
6769,792,date_create,2025-07-20 22:10:13,"{""card_id"": 117, ""stay_ms"": 15015}",127.0.0.1,p0jmlflhjgi9,Mozilla/5.0
6770,792,reject,2025-08-08 23:07:13,"{""card_id"": 150, ""stay_ms"": 16783}",127.0.0.1,nw5i5virh4o6,Mozilla/5.0
6771,793,reject,2025-06-30 02:59:13,"{""card_id"": 1886, ""stay_ms"": 7929}",127.0.0.1,03dvf8pyak3h,Mozilla/5.0
6772,793,reject,2025-07-20 10:10:13,"{""card_id"": 986, ""stay_ms"": 15246}",127.0.0.1,7avnkugapnfk,Mozilla/5.0
6773,793,open_chat,2025-06-20 02:43:13,"{""card_id"": 363, ""stay_ms"": 18755}",127.0.0.1,fx7cdpxwpura,Mozilla/5.0
6774,793,view_card,2025-06-21 09:38:13,"{""card_id"": 1889, ""stay_ms"": 12585}",127.0.0.1,thj22sulbefj,Mozilla/5.0
6775,793,report,2025-08-06 19:55:13,"{""card_id"": 952, ""stay_ms"": 19896}",127.0.0.1,c9rc7k3nre9i,Mozilla/5.0
6776,793,report,2025-09-12 07:27:13,"{""card_id"": 577, ""stay_ms"": 13826}",127.0.0.1,s07nfy0zvvf1,Mozilla/5.0
6777,793,report,2025-08-11 13:10:13,"{""card_id"": 266, ""stay_ms"": 18374}",127.0.0.1,9a1thw7ofjy0,Mozilla/5.0
6778,793,date_create,2025-07-26 06:24:13,"{""card_id"": 194, ""stay_ms"": 5365}",127.0.0.1,77i1vwsge4r1,Mozilla/5.0
6779,794,like,2025-06-23 11:00:13,"{""card_id"": 285, ""stay_ms"": 17130}",127.0.0.1,i2lo98xmtsut,Mozilla/5.0
6780,794,open_chat,2025-07-07 21:40:13,"{""card_id"": 19, ""stay_ms"": 18642}",127.0.0.1,qcjw71bisask,Mozilla/5.0
6781,794,send_msg,2025-06-26 11:48:13,"{""card_id"": 1154, ""stay_ms"": 17753}",127.0.0.1,5z7cra26rqwk,Mozilla/5.0
6782,794,like,2025-08-07 18:28:13,"{""card_id"": 140, ""stay_ms"": 3032}",127.0.0.1,godw1is15z02,Mozilla/5.0
6783,794,reject,2025-08-12 03:45:13,"{""card_id"": 1870, ""stay_ms"": 12090}",127.0.0.1,c1uld5aigey7,Mozilla/5.0
6784,794,like,2025-09-02 06:03:13,"{""card_id"": 1994, ""stay_ms"": 15343}",127.0.0.1,w1g3vjz727sl,Mozilla/5.0
6785,794,date_create,2025-07-14 02:24:13,"{""card_id"": 859, ""stay_ms"": 13227}",127.0.0.1,alt0q7gnb4dn,Mozilla/5.0
6786,794,reject,2025-09-14 07:30:13,"{""card_id"": 138, ""stay_ms"": 9152}",127.0.0.1,zi4tvd6fesh9,Mozilla/5.0
6787,794,send_msg,2025-08-02 08:35:13,"{""card_id"": 1079, ""stay_ms"": 13967}",127.0.0.1,l1fl3mhbjqf7,Mozilla/5.0
6788,794,video_book,2025-07-27 13:00:13,"{""card_id"": 674, ""stay_ms"": 14639}",127.0.0.1,jlz9ox1xo7y4,Mozilla/5.0
6789,795,send_msg,2025-08-08 22:09:13,"{""card_id"": 411, ""stay_ms"": 1583}",127.0.0.1,ekt8kzjsnhwr,Mozilla/5.0
6790,795,open_chat,2025-08-09 00:05:13,"{""card_id"": 1548, ""stay_ms"": 8931}",127.0.0.1,e5k89dzpuwhe,Mozilla/5.0
6791,795,like,2025-07-26 10:25:13,"{""card_id"": 94, ""stay_ms"": 5659}",127.0.0.1,acm3y61jh56o,Mozilla/5.0
6792,795,reject,2025-08-11 22:21:13,"{""card_id"": 983, ""stay_ms"": 11745}",127.0.0.1,ngrh8jvigq7a,Mozilla/5.0
6793,795,report,2025-07-08 08:33:13,"{""card_id"": 479, ""stay_ms"": 15915}",127.0.0.1,cpl5ymngwjof,Mozilla/5.0
6794,795,report,2025-06-24 09:54:13,"{""card_id"": 733, ""stay_ms"": 3085}",127.0.0.1,r5je9ibmxbss,Mozilla/5.0
6795,795,open_chat,2025-08-25 16:33:13,"{""card_id"": 544, ""stay_ms"": 8760}",127.0.0.1,wxol9gczrylp,Mozilla/5.0
6796,796,send_msg,2025-08-25 09:33:13,"{""card_id"": 619, ""stay_ms"": 17613}",127.0.0.1,uj5a17m9inzf,Mozilla/5.0
6797,796,view_card,2025-06-19 00:58:13,"{""card_id"": 1530, ""stay_ms"": 6749}",127.0.0.1,gjy8frb7k13j,Mozilla/5.0
6798,796,like,2025-07-24 11:35:13,"{""card_id"": 588, ""stay_ms"": 16001}",127.0.0.1,gfx5834cwmd7,Mozilla/5.0
6799,796,send_msg,2025-07-12 22:23:13,"{""card_id"": 1073, ""stay_ms"": 15715}",127.0.0.1,y4mdoqzc3zaa,Mozilla/5.0
6800,796,open_profile,2025-08-26 23:49:13,"{""card_id"": 1464, ""stay_ms"": 17643}",127.0.0.1,al1xv6t3fp8z,Mozilla/5.0
6801,796,open_profile,2025-09-01 16:57:13,"{""card_id"": 425, ""stay_ms"": 3682}",127.0.0.1,00ctx4qy1pb8,Mozilla/5.0
6802,796,date_create,2025-08-25 00:36:13,"{""card_id"": 372, ""stay_ms"": 12699}",127.0.0.1,rlv1q19mcd64,Mozilla/5.0
6803,796,open_chat,2025-08-01 20:15:13,"{""card_id"": 1795, ""stay_ms"": 4375}",127.0.0.1,uwmnm8068ny9,Mozilla/5.0
6804,796,send_msg,2025-09-09 13:06:13,"{""card_id"": 1604, ""stay_ms"": 1841}",127.0.0.1,o5fy5g13r586,Mozilla/5.0
6805,796,send_msg,2025-09-08 23:48:13,"{""card_id"": 995, ""stay_ms"": 1829}",127.0.0.1,wi44hvx8qpki,Mozilla/5.0
6806,796,open_chat,2025-07-23 22:48:13,"{""card_id"": 733, ""stay_ms"": 12986}",127.0.0.1,b50baqqkepjy,Mozilla/5.0
6807,796,reject,2025-09-11 11:52:13,"{""card_id"": 794, ""stay_ms"": 6522}",127.0.0.1,m2x2wjngcl0y,Mozilla/5.0
6808,797,video_book,2025-08-27 22:45:13,"{""card_id"": 1187, ""stay_ms"": 10804}",127.0.0.1,zuv99wqq2uhz,Mozilla/5.0
6809,797,reject,2025-08-12 03:55:13,"{""card_id"": 430, ""stay_ms"": 13013}",127.0.0.1,28j5tuld4d7a,Mozilla/5.0
6810,797,like,2025-07-29 21:15:13,"{""card_id"": 959, ""stay_ms"": 11094}",127.0.0.1,vved3ombue1o,Mozilla/5.0
6811,797,view_card,2025-09-05 14:37:13,"{""card_id"": 531, ""stay_ms"": 15731}",127.0.0.1,bhvflofftcls,Mozilla/5.0
6812,797,send_msg,2025-09-13 06:47:13,"{""card_id"": 676, ""stay_ms"": 10836}",127.0.0.1,5whlmz3jayko,Mozilla/5.0
6813,797,date_create,2025-07-05 18:26:13,"{""card_id"": 634, ""stay_ms"": 18561}",127.0.0.1,mirmezmyhx2y,Mozilla/5.0
6814,798,open_chat,2025-08-11 02:23:13,"{""card_id"": 576, ""stay_ms"": 3334}",127.0.0.1,ivt80ry5h0r0,Mozilla/5.0
6815,798,open_profile,2025-08-04 17:05:13,"{""card_id"": 493, ""stay_ms"": 4937}",127.0.0.1,6jumz48o1vcq,Mozilla/5.0
6816,798,date_create,2025-09-03 07:09:13,"{""card_id"": 1632, ""stay_ms"": 11659}",127.0.0.1,6f9eoozhzsfu,Mozilla/5.0
6817,798,open_profile,2025-08-17 19:31:13,"{""card_id"": 1778, ""stay_ms"": 15013}",127.0.0.1,ldcpx22yt00m,Mozilla/5.0
6818,798,date_create,2025-07-24 08:53:13,"{""card_id"": 926, ""stay_ms"": 3362}",127.0.0.1,o9oduxo1q7yq,Mozilla/5.0
6819,798,open_chat,2025-08-22 23:32:13,"{""card_id"": 582, ""stay_ms"": 7113}",127.0.0.1,uz0mdhj9na0o,Mozilla/5.0
6820,798,open_profile,2025-06-21 21:49:13,"{""card_id"": 1233, ""stay_ms"": 11417}",127.0.0.1,qqgblgfvbq7p,Mozilla/5.0
6821,799,video_book,2025-07-16 03:17:13,"{""card_id"": 1624, ""stay_ms"": 17307}",127.0.0.1,dpe54faqffg0,Mozilla/5.0
6822,799,video_book,2025-08-14 19:37:13,"{""card_id"": 452, ""stay_ms"": 4074}",127.0.0.1,g3twjqx9u8gw,Mozilla/5.0
6823,799,view_card,2025-08-31 09:27:13,"{""card_id"": 196, ""stay_ms"": 18843}",127.0.0.1,ztaz9b9qmlcg,Mozilla/5.0
6824,799,view_card,2025-08-03 18:19:13,"{""card_id"": 1823, ""stay_ms"": 12818}",127.0.0.1,8h3yk89u1hd2,Mozilla/5.0
6825,799,video_book,2025-07-16 06:41:13,"{""card_id"": 1656, ""stay_ms"": 8287}",127.0.0.1,u1bpmzundxn5,Mozilla/5.0
6826,799,send_msg,2025-07-02 06:52:13,"{""card_id"": 390, ""stay_ms"": 2750}",127.0.0.1,ahmnd4zk0lay,Mozilla/5.0
6827,799,send_msg,2025-07-12 07:33:13,"{""card_id"": 56, ""stay_ms"": 13629}",127.0.0.1,8v9za5xbefu0,Mozilla/5.0
6828,799,view_card,2025-08-28 10:19:13,"{""card_id"": 795, ""stay_ms"": 4491}",127.0.0.1,5hkalu7fznmf,Mozilla/5.0
6829,799,open_profile,2025-09-04 20:44:13,"{""card_id"": 1565, ""stay_ms"": 16527}",127.0.0.1,op1oviy1d5h5,Mozilla/5.0
6830,799,send_msg,2025-09-01 14:51:13,"{""card_id"": 1790, ""stay_ms"": 1365}",127.0.0.1,0ovjjrzom250,Mozilla/5.0
6831,800,send_msg,2025-09-07 09:06:13,"{""card_id"": 1844, ""stay_ms"": 6625}",127.0.0.1,1zw3pu61k4w4,Mozilla/5.0
6832,800,reject,2025-09-04 20:18:13,"{""card_id"": 1085, ""stay_ms"": 5974}",127.0.0.1,1wh43uyxofud,Mozilla/5.0
6833,800,view_card,2025-07-01 06:14:13,"{""card_id"": 474, ""stay_ms"": 4807}",127.0.0.1,dmnofx5lju7j,Mozilla/5.0
6834,800,date_create,2025-07-18 04:28:13,"{""card_id"": 920, ""stay_ms"": 16391}",127.0.0.1,trpxm779eejo,Mozilla/5.0
6835,800,open_chat,2025-09-03 23:27:13,"{""card_id"": 327, ""stay_ms"": 5888}",127.0.0.1,4l9febu79mw5,Mozilla/5.0
6836,800,video_book,2025-06-23 19:15:13,"{""card_id"": 262, ""stay_ms"": 17789}",127.0.0.1,y2q4m77lk4ui,Mozilla/5.0
6837,800,open_profile,2025-07-04 02:43:13,"{""card_id"": 1893, ""stay_ms"": 6034}",127.0.0.1,hsepe24na7dh,Mozilla/5.0
6838,800,reject,2025-06-24 18:43:13,"{""card_id"": 126, ""stay_ms"": 11570}",127.0.0.1,fp7f6hafezzh,Mozilla/5.0
6839,800,like,2025-08-11 15:17:13,"{""card_id"": 13, ""stay_ms"": 17283}",127.0.0.1,ukg5az605et9,Mozilla/5.0
6840,800,reject,2025-08-27 14:26:13,"{""card_id"": 1567, ""stay_ms"": 18429}",127.0.0.1,h75mq61eg5cf,Mozilla/5.0
6841,801,open_chat,2025-07-09 01:43:13,"{""card_id"": 849, ""stay_ms"": 11420}",127.0.0.1,n7ss005rp8nc,Mozilla/5.0
6842,801,view_card,2025-09-08 12:55:13,"{""card_id"": 616, ""stay_ms"": 2747}",127.0.0.1,zc3k6p9waghw,Mozilla/5.0
6843,801,open_chat,2025-07-04 09:01:13,"{""card_id"": 745, ""stay_ms"": 14977}",127.0.0.1,zt21mh2hch5t,Mozilla/5.0
6844,801,report,2025-08-07 08:48:13,"{""card_id"": 698, ""stay_ms"": 5144}",127.0.0.1,l93zbmp4xfw8,Mozilla/5.0
6845,801,report,2025-07-29 22:09:13,"{""card_id"": 1784, ""stay_ms"": 19334}",127.0.0.1,7scnq84j7tpr,Mozilla/5.0
6846,801,video_book,2025-06-26 22:06:13,"{""card_id"": 1830, ""stay_ms"": 19032}",127.0.0.1,iwy2col1vwwr,Mozilla/5.0
6847,802,report,2025-08-29 15:39:13,"{""card_id"": 985, ""stay_ms"": 16967}",127.0.0.1,wm8gdnsngurq,Mozilla/5.0
6848,802,like,2025-06-20 23:49:13,"{""card_id"": 174, ""stay_ms"": 7236}",127.0.0.1,2bq8gj3efspe,Mozilla/5.0
6849,802,view_card,2025-08-23 07:27:13,"{""card_id"": 285, ""stay_ms"": 16440}",127.0.0.1,txqpnngy254m,Mozilla/5.0
6850,802,view_card,2025-09-07 01:28:13,"{""card_id"": 642, ""stay_ms"": 12349}",127.0.0.1,zduoc4yduezy,Mozilla/5.0
6851,802,send_msg,2025-06-25 22:11:13,"{""card_id"": 853, ""stay_ms"": 8735}",127.0.0.1,08oygxu5u6un,Mozilla/5.0
6852,802,like,2025-09-11 19:23:13,"{""card_id"": 73, ""stay_ms"": 15799}",127.0.0.1,1mbibs2mwifr,Mozilla/5.0
6853,802,video_book,2025-08-31 11:55:13,"{""card_id"": 414, ""stay_ms"": 3100}",127.0.0.1,6hbli0exd2df,Mozilla/5.0
6854,803,open_chat,2025-09-06 04:19:13,"{""card_id"": 1918, ""stay_ms"": 13844}",127.0.0.1,zvrnf5ba1gt3,Mozilla/5.0
6855,803,like,2025-09-13 05:28:13,"{""card_id"": 13, ""stay_ms"": 11108}",127.0.0.1,qp39mop5m9jf,Mozilla/5.0
6856,803,report,2025-06-24 12:46:13,"{""card_id"": 1465, ""stay_ms"": 10445}",127.0.0.1,jixcbnjp6d9z,Mozilla/5.0
6857,803,view_card,2025-08-18 21:29:13,"{""card_id"": 1441, ""stay_ms"": 10694}",127.0.0.1,8e4vyz9oh82c,Mozilla/5.0
6858,803,send_msg,2025-08-05 03:27:13,"{""card_id"": 1513, ""stay_ms"": 15130}",127.0.0.1,7uijeltevtk7,Mozilla/5.0
6859,803,open_profile,2025-08-04 07:34:13,"{""card_id"": 262, ""stay_ms"": 7788}",127.0.0.1,mrhu8d67y1i7,Mozilla/5.0
6860,803,view_card,2025-07-10 18:59:13,"{""card_id"": 1908, ""stay_ms"": 13782}",127.0.0.1,h6ignc356e7j,Mozilla/5.0
6861,803,report,2025-09-14 23:16:13,"{""card_id"": 1866, ""stay_ms"": 1779}",127.0.0.1,n3jzk3wok6lc,Mozilla/5.0
6862,803,open_profile,2025-08-02 13:49:13,"{""card_id"": 1035, ""stay_ms"": 1382}",127.0.0.1,yl2ntyuoqjuo,Mozilla/5.0
6863,803,open_profile,2025-07-06 03:50:13,"{""card_id"": 718, ""stay_ms"": 16652}",127.0.0.1,yit4xja1fcp3,Mozilla/5.0
6864,803,send_msg,2025-08-30 20:28:13,"{""card_id"": 585, ""stay_ms"": 3542}",127.0.0.1,5ulo3t30qijf,Mozilla/5.0
6865,804,date_create,2025-09-06 10:14:13,"{""card_id"": 1113, ""stay_ms"": 16698}",127.0.0.1,3l5cc70udvlx,Mozilla/5.0
6866,804,open_chat,2025-08-19 03:33:13,"{""card_id"": 1364, ""stay_ms"": 17750}",127.0.0.1,2cz6dkjd8d5b,Mozilla/5.0
6867,804,video_book,2025-07-21 16:15:13,"{""card_id"": 204, ""stay_ms"": 13990}",127.0.0.1,i6zf9t5pdm4e,Mozilla/5.0
6868,804,view_card,2025-09-11 10:23:13,"{""card_id"": 1141, ""stay_ms"": 6736}",127.0.0.1,cli0humw7sck,Mozilla/5.0
6869,804,date_create,2025-08-31 13:48:13,"{""card_id"": 71, ""stay_ms"": 19369}",127.0.0.1,wy67wb4y9rz5,Mozilla/5.0
6870,805,date_create,2025-08-16 01:14:13,"{""card_id"": 293, ""stay_ms"": 5919}",127.0.0.1,9bur4xtrkcyy,Mozilla/5.0
6871,805,reject,2025-08-24 15:38:13,"{""card_id"": 1281, ""stay_ms"": 5261}",127.0.0.1,gpwzf7ao752g,Mozilla/5.0
6872,805,send_msg,2025-09-15 06:37:13,"{""card_id"": 936, ""stay_ms"": 4970}",127.0.0.1,qva1nlwb8181,Mozilla/5.0
6873,805,date_create,2025-06-22 08:09:13,"{""card_id"": 1658, ""stay_ms"": 12911}",127.0.0.1,3rz6dwmykd92,Mozilla/5.0
6874,805,view_card,2025-08-26 20:13:13,"{""card_id"": 937, ""stay_ms"": 9664}",127.0.0.1,stk3x2tyuuyd,Mozilla/5.0
6875,805,report,2025-06-25 06:20:13,"{""card_id"": 1625, ""stay_ms"": 2966}",127.0.0.1,6m0z8ywmcynr,Mozilla/5.0
6876,805,view_card,2025-09-14 23:25:13,"{""card_id"": 1947, ""stay_ms"": 17257}",127.0.0.1,1yoxgag7tcbr,Mozilla/5.0
6877,805,open_chat,2025-08-31 01:03:13,"{""card_id"": 924, ""stay_ms"": 10309}",127.0.0.1,26fqv44a07so,Mozilla/5.0
6878,805,report,2025-07-20 01:46:13,"{""card_id"": 1053, ""stay_ms"": 19528}",127.0.0.1,2ni679she54y,Mozilla/5.0
6879,805,open_chat,2025-07-06 09:13:13,"{""card_id"": 612, ""stay_ms"": 12594}",127.0.0.1,8v52a4ertoke,Mozilla/5.0
6880,805,reject,2025-08-11 03:21:13,"{""card_id"": 27, ""stay_ms"": 9864}",127.0.0.1,ztdqx7i1c9qd,Mozilla/5.0
6881,805,open_chat,2025-09-08 12:10:13,"{""card_id"": 1909, ""stay_ms"": 7988}",127.0.0.1,49aj0wvxai8m,Mozilla/5.0
6882,806,video_book,2025-08-05 14:29:13,"{""card_id"": 1560, ""stay_ms"": 19575}",127.0.0.1,navzau599wka,Mozilla/5.0
6883,806,like,2025-08-06 18:10:13,"{""card_id"": 1877, ""stay_ms"": 10681}",127.0.0.1,92w5hf7iywi3,Mozilla/5.0
6884,806,like,2025-08-27 16:31:13,"{""card_id"": 1204, ""stay_ms"": 19467}",127.0.0.1,6dtpn0b99lw9,Mozilla/5.0
6885,806,open_chat,2025-08-10 00:49:13,"{""card_id"": 439, ""stay_ms"": 13694}",127.0.0.1,ph8bn7ex6wiq,Mozilla/5.0
6886,806,open_chat,2025-07-04 10:51:13,"{""card_id"": 1066, ""stay_ms"": 8718}",127.0.0.1,t8vu7pv2v0hv,Mozilla/5.0
6887,807,date_create,2025-06-28 00:19:13,"{""card_id"": 1954, ""stay_ms"": 6723}",127.0.0.1,9bishdgqsdyo,Mozilla/5.0
6888,807,open_chat,2025-08-24 12:16:13,"{""card_id"": 407, ""stay_ms"": 14249}",127.0.0.1,krw8ne1eic7t,Mozilla/5.0
6889,807,open_chat,2025-08-03 04:44:13,"{""card_id"": 1639, ""stay_ms"": 4893}",127.0.0.1,s3dcka0y0ue0,Mozilla/5.0
6890,807,open_profile,2025-06-30 05:35:13,"{""card_id"": 295, ""stay_ms"": 7279}",127.0.0.1,uo7970yplcts,Mozilla/5.0
6891,807,video_book,2025-06-25 13:57:13,"{""card_id"": 1542, ""stay_ms"": 8403}",127.0.0.1,850i0i708uhz,Mozilla/5.0
6892,808,video_book,2025-09-12 08:33:13,"{""card_id"": 1130, ""stay_ms"": 10710}",127.0.0.1,6lx5ijt9uwlb,Mozilla/5.0
6893,808,send_msg,2025-09-07 01:19:13,"{""card_id"": 1622, ""stay_ms"": 7158}",127.0.0.1,2e4z2pgcgj3b,Mozilla/5.0
6894,808,video_book,2025-07-24 10:41:13,"{""card_id"": 1754, ""stay_ms"": 1846}",127.0.0.1,bjibw9j9kf8k,Mozilla/5.0
6895,808,report,2025-08-25 16:49:13,"{""card_id"": 715, ""stay_ms"": 15543}",127.0.0.1,eva71p36phga,Mozilla/5.0
6896,808,like,2025-09-13 13:02:13,"{""card_id"": 1409, ""stay_ms"": 6166}",127.0.0.1,hfg6lbw41erj,Mozilla/5.0
6897,809,video_book,2025-07-23 01:54:13,"{""card_id"": 1081, ""stay_ms"": 2605}",127.0.0.1,s7qm41v09ikk,Mozilla/5.0
6898,809,report,2025-09-03 03:16:13,"{""card_id"": 1495, ""stay_ms"": 12239}",127.0.0.1,f99pw3voyljj,Mozilla/5.0
6899,809,send_msg,2025-09-10 03:03:13,"{""card_id"": 733, ""stay_ms"": 6202}",127.0.0.1,fic8t5w73ljr,Mozilla/5.0
6900,809,view_card,2025-09-09 02:31:13,"{""card_id"": 612, ""stay_ms"": 5993}",127.0.0.1,pfm5nxgbmnmz,Mozilla/5.0
6901,809,view_card,2025-06-24 08:53:13,"{""card_id"": 1219, ""stay_ms"": 18678}",127.0.0.1,wthu9trec8yh,Mozilla/5.0
6902,809,open_profile,2025-08-30 12:49:13,"{""card_id"": 521, ""stay_ms"": 15046}",127.0.0.1,5zepnratideb,Mozilla/5.0
6903,809,date_create,2025-08-04 03:36:13,"{""card_id"": 1939, ""stay_ms"": 19668}",127.0.0.1,82owb8iiuqrb,Mozilla/5.0
6904,809,open_profile,2025-06-26 13:56:13,"{""card_id"": 1231, ""stay_ms"": 9590}",127.0.0.1,9daov8p00k0a,Mozilla/5.0
6905,809,date_create,2025-09-04 18:54:13,"{""card_id"": 1503, ""stay_ms"": 12363}",127.0.0.1,fj7hlvtjyqry,Mozilla/5.0
6906,809,send_msg,2025-07-25 04:04:13,"{""card_id"": 1731, ""stay_ms"": 3855}",127.0.0.1,68pnn2iwib6y,Mozilla/5.0
6907,809,video_book,2025-07-11 08:43:13,"{""card_id"": 1487, ""stay_ms"": 13835}",127.0.0.1,n7ibyawki87b,Mozilla/5.0
6908,810,date_create,2025-08-23 21:44:13,"{""card_id"": 92, ""stay_ms"": 10932}",127.0.0.1,ssuowfa5rfvy,Mozilla/5.0
6909,810,reject,2025-07-12 21:10:13,"{""card_id"": 1363, ""stay_ms"": 9898}",127.0.0.1,g1w06j316edq,Mozilla/5.0
6910,810,open_profile,2025-06-19 16:37:13,"{""card_id"": 172, ""stay_ms"": 11284}",127.0.0.1,liqw1apvtl99,Mozilla/5.0
6911,810,like,2025-06-27 22:32:13,"{""card_id"": 609, ""stay_ms"": 6651}",127.0.0.1,54e1fpqqg06e,Mozilla/5.0
6912,810,view_card,2025-09-09 10:31:13,"{""card_id"": 681, ""stay_ms"": 14308}",127.0.0.1,pu25awbjs03k,Mozilla/5.0
6913,810,reject,2025-08-13 19:34:13,"{""card_id"": 1174, ""stay_ms"": 6495}",127.0.0.1,g4m5hjp3ofzw,Mozilla/5.0
6914,810,report,2025-08-13 16:05:13,"{""card_id"": 1182, ""stay_ms"": 11171}",127.0.0.1,67tp2v50sz4d,Mozilla/5.0
6915,810,like,2025-06-23 08:10:13,"{""card_id"": 1494, ""stay_ms"": 14689}",127.0.0.1,qrncq4esi5a5,Mozilla/5.0
6916,810,date_create,2025-07-06 05:04:13,"{""card_id"": 1971, ""stay_ms"": 4323}",127.0.0.1,fwyxdevdratg,Mozilla/5.0
6917,811,open_chat,2025-09-04 17:09:13,"{""card_id"": 1176, ""stay_ms"": 8737}",127.0.0.1,5wbap24op87x,Mozilla/5.0
6918,811,open_chat,2025-07-04 00:17:13,"{""card_id"": 1040, ""stay_ms"": 13074}",127.0.0.1,6t19ysh8c5q6,Mozilla/5.0
6919,811,video_book,2025-06-26 08:44:13,"{""card_id"": 1120, ""stay_ms"": 1663}",127.0.0.1,mpn5wwgm2842,Mozilla/5.0
6920,811,report,2025-08-25 05:09:13,"{""card_id"": 1770, ""stay_ms"": 19816}",127.0.0.1,p92a7jjefayn,Mozilla/5.0
6921,811,send_msg,2025-08-15 13:03:13,"{""card_id"": 1407, ""stay_ms"": 19009}",127.0.0.1,lpmkeagq72hs,Mozilla/5.0
6922,811,open_profile,2025-09-13 04:28:13,"{""card_id"": 1995, ""stay_ms"": 5912}",127.0.0.1,ni7jakw4sz21,Mozilla/5.0
6923,812,report,2025-07-24 01:43:13,"{""card_id"": 1740, ""stay_ms"": 1813}",127.0.0.1,mjxu0ch8cbt1,Mozilla/5.0
6924,812,video_book,2025-07-06 05:11:13,"{""card_id"": 1855, ""stay_ms"": 1229}",127.0.0.1,lj8tmxfwwpu4,Mozilla/5.0
6925,812,report,2025-07-27 18:17:13,"{""card_id"": 2, ""stay_ms"": 18960}",127.0.0.1,4088deqcgyhx,Mozilla/5.0
6926,812,reject,2025-07-15 15:15:13,"{""card_id"": 525, ""stay_ms"": 12960}",127.0.0.1,g6l3zicq5iwn,Mozilla/5.0
6927,812,date_create,2025-08-04 05:13:13,"{""card_id"": 903, ""stay_ms"": 1035}",127.0.0.1,vy0bgnzj6fbk,Mozilla/5.0
6928,812,view_card,2025-07-31 08:15:13,"{""card_id"": 1996, ""stay_ms"": 17495}",127.0.0.1,myzpungsgjd2,Mozilla/5.0
6929,812,date_create,2025-09-01 14:58:13,"{""card_id"": 833, ""stay_ms"": 9065}",127.0.0.1,qgroibqm05tv,Mozilla/5.0
6930,812,video_book,2025-08-27 08:49:13,"{""card_id"": 1370, ""stay_ms"": 14011}",127.0.0.1,5j8n1yxe825y,Mozilla/5.0
6931,812,date_create,2025-08-15 01:40:13,"{""card_id"": 1907, ""stay_ms"": 12937}",127.0.0.1,4a359ho9etrc,Mozilla/5.0
6932,812,send_msg,2025-06-22 09:42:13,"{""card_id"": 175, ""stay_ms"": 1954}",127.0.0.1,xwbl9qnpi5y5,Mozilla/5.0
6933,813,reject,2025-08-19 00:42:13,"{""card_id"": 1064, ""stay_ms"": 19454}",127.0.0.1,bw3bibsjt7kr,Mozilla/5.0
6934,813,view_card,2025-08-22 15:12:13,"{""card_id"": 865, ""stay_ms"": 5118}",127.0.0.1,m02zpmzrbegl,Mozilla/5.0
6935,813,open_profile,2025-06-24 17:57:13,"{""card_id"": 1695, ""stay_ms"": 19868}",127.0.0.1,fhqelmaj2s1w,Mozilla/5.0
6936,813,send_msg,2025-06-16 17:08:13,"{""card_id"": 1047, ""stay_ms"": 13526}",127.0.0.1,qyzen0gs93o4,Mozilla/5.0
6937,813,like,2025-07-16 19:49:13,"{""card_id"": 922, ""stay_ms"": 4770}",127.0.0.1,040q3bpadnza,Mozilla/5.0
6938,814,like,2025-08-28 20:42:13,"{""card_id"": 1855, ""stay_ms"": 16739}",127.0.0.1,kfrglg4dxuoo,Mozilla/5.0
6939,814,video_book,2025-06-27 14:36:13,"{""card_id"": 857, ""stay_ms"": 10940}",127.0.0.1,5m6q24jxfl59,Mozilla/5.0
6940,814,view_card,2025-08-26 12:33:13,"{""card_id"": 1873, ""stay_ms"": 12318}",127.0.0.1,f74ds5ek9gk4,Mozilla/5.0
6941,814,date_create,2025-06-24 08:57:13,"{""card_id"": 181, ""stay_ms"": 7654}",127.0.0.1,33cusk0sgvy7,Mozilla/5.0
