id,user_id,device_id,ip,event_type,details,occurred_at
8982,1050,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 857, \""stay_ms\"": 11716}""}",2025-08-11 21:58:02
8983,1050,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1701, \""stay_ms\"": 16058}""}",2025-07-23 07:38:02
8984,1050,dev_1481_qsejws,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1359, \""stay_ms\"": 3837}""}",2025-06-25 17:30:02
8985,1050,dev_556_pfxlf5,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1291, \""stay_ms\"": 2986}""}",2025-08-24 09:03:02
8986,1050,dev_1663_kubxdh,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1535, \""stay_ms\"": 2338}""}",2025-08-07 03:23:02
8987,1050,dev_1244_o6zhdq,127.0.0.1,0,"{""props"": ""{\""card_id\"": 271, \""stay_ms\"": 6579}""}",2025-07-06 22:19:02
8988,1051,dev_678_887tle,127.0.0.1,0,"{""props"": ""{\""card_id\"": 895, \""stay_ms\"": 10094}""}",2025-07-23 23:40:02
8989,1051,dev_1080_b6qdfe,127.0.0.1,3,"{""props"": ""{\""card_id\"": 693, \""stay_ms\"": 11548}""}",2025-09-02 07:22:02
8990,1051,dev_1136_0k3rf7,127.0.0.1,3,"{""props"": ""{\""card_id\"": 731, \""stay_ms\"": 4526}""}",2025-07-25 07:31:02
8991,1051,dev_1468_t273eq,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1928, \""stay_ms\"": 13325}""}",2025-06-13 23:20:02
8992,1051,dev_1540_rrsxqs,127.0.0.1,1,"{""props"": ""{\""card_id\"": 369, \""stay_ms\"": 12548}""}",2025-07-23 04:24:02
8993,1051,dev_485_igetns,127.0.0.1,3,"{""props"": ""{\""card_id\"": 421, \""stay_ms\"": 6612}""}",2025-08-02 08:09:02
8994,1051,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 132, \""stay_ms\"": 6456}""}",2025-08-16 15:25:02
8995,1051,dev_1236_7vh7l0,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1918, \""stay_ms\"": 18916}""}",2025-08-18 17:37:02
8996,1051,dev_852_yapig8,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1756, \""stay_ms\"": 9179}""}",2025-07-26 05:16:02
8997,1052,dev_1084_paydzz,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1061, \""stay_ms\"": 3676}""}",2025-07-29 21:08:02
8998,1052,dev_963_aua5c3,127.0.0.1,0,"{""props"": ""{\""card_id\"": 507, \""stay_ms\"": 2768}""}",2025-08-27 20:57:02
8999,1052,dev_867_d2ow25,127.0.0.1,1,"{""props"": ""{\""card_id\"": 464, \""stay_ms\"": 9503}""}",2025-07-27 02:34:02
9000,1052,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1299, \""stay_ms\"": 9257}""}",2025-08-18 19:05:02
9001,1052,dev_234_ense13,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1928, \""stay_ms\"": 11875}""}",2025-09-03 06:32:02
9002,1052,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 674, \""stay_ms\"": 15358}""}",2025-07-09 14:58:02
9003,1052,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1158, \""stay_ms\"": 8159}""}",2025-07-20 03:06:02
9004,1053,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 527, \""stay_ms\"": 18898}""}",2025-08-27 18:29:02
9005,1053,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1250, \""stay_ms\"": 16254}""}",2025-06-13 11:55:02
9006,1053,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1042, \""stay_ms\"": 9253}""}",2025-06-17 23:56:02
9007,1053,dev_1288_bc6a41,127.0.0.1,0,"{""props"": ""{\""card_id\"": 742, \""stay_ms\"": 5643}""}",2025-07-15 19:45:02
9008,1053,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 102, \""stay_ms\"": 19952}""}",2025-08-24 01:04:02
9009,1053,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 160, \""stay_ms\"": 8417}""}",2025-06-26 13:44:02
9010,1053,dev_538_2g1ipj,127.0.0.1,1,"{""props"": ""{\""card_id\"": 569, \""stay_ms\"": 17077}""}",2025-06-19 21:54:02
9011,1053,dev_348_x505xf,127.0.0.1,1,"{""props"": ""{\""card_id\"": 614, \""stay_ms\"": 7305}""}",2025-08-11 09:41:02
9012,1053,dev_810_95ojw9,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1379, \""stay_ms\"": 2661}""}",2025-08-30 13:09:02
9013,1053,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 593, \""stay_ms\"": 15683}""}",2025-08-05 11:13:02
9014,1053,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1023, \""stay_ms\"": 13025}""}",2025-08-08 13:19:02
9015,1054,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 575, \""stay_ms\"": 19356}""}",2025-07-16 18:49:02
9016,1054,dev_1492_agnps2,127.0.0.1,0,"{""props"": ""{\""card_id\"": 408, \""stay_ms\"": 11782}""}",2025-08-01 18:48:02
9017,1054,dev_1429_9ob7nb,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1578, \""stay_ms\"": 17832}""}",2025-08-26 06:51:02
9018,1054,dev_815_tokd7g,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1727, \""stay_ms\"": 9900}""}",2025-08-19 04:43:02
9019,1054,dev_1520_ytbghr,127.0.0.1,1,"{""props"": ""{\""card_id\"": 982, \""stay_ms\"": 8208}""}",2025-07-29 13:24:02
9020,1055,dev_1080_b6qdfe,127.0.0.1,1,"{""props"": ""{\""card_id\"": 539, \""stay_ms\"": 13428}""}",2025-09-09 17:56:02
9021,1055,dev_1387_54xrea,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1807, \""stay_ms\"": 15621}""}",2025-08-26 11:25:02
9022,1055,dev_172_mj3z7w,127.0.0.1,1,"{""props"": ""{\""card_id\"": 982, \""stay_ms\"": 6866}""}",2025-08-12 16:08:02
9023,1055,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 920, \""stay_ms\"": 14783}""}",2025-08-06 07:01:02
9024,1055,dev_1541_ejrsbb,127.0.0.1,3,"{""props"": ""{\""card_id\"": 525, \""stay_ms\"": 16282}""}",2025-06-24 18:13:02
9025,1055,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 544, \""stay_ms\"": 11603}""}",2025-09-09 04:27:02
9026,1055,dev_1668_zqinmm,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1828, \""stay_ms\"": 6839}""}",2025-09-03 19:43:02
9027,1055,dev_281_31mpyy,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1432, \""stay_ms\"": 16992}""}",2025-06-16 09:19:02
9028,1055,dev_1531_05s34c,127.0.0.1,3,"{""props"": ""{\""card_id\"": 530, \""stay_ms\"": 3969}""}",2025-06-23 15:35:02
9029,1056,dev_1387_9znd8q,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1054, \""stay_ms\"": 13289}""}",2025-07-10 21:15:02
9030,1056,dev_419_oi4kbq,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1811, \""stay_ms\"": 13511}""}",2025-09-08 18:19:02
9031,1056,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 269, \""stay_ms\"": 1395}""}",2025-06-19 03:59:02
9032,1056,dev_168_3m4lkm,127.0.0.1,0,"{""props"": ""{\""card_id\"": 734, \""stay_ms\"": 3896}""}",2025-08-15 17:00:02
9033,1056,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 995, \""stay_ms\"": 19008}""}",2025-07-27 07:54:02
9034,1057,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1621, \""stay_ms\"": 19230}""}",2025-07-06 04:53:02
9035,1057,dev_1193_satd9x,127.0.0.1,2,"{""props"": ""{\""card_id\"": 249, \""stay_ms\"": 10965}""}",2025-09-06 12:02:02
9036,1057,dev_112_3tglzl,127.0.0.1,0,"{""props"": ""{\""card_id\"": 299, \""stay_ms\"": 4288}""}",2025-07-01 18:22:02
9037,1057,dev_1089_wq1ftt,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1306, \""stay_ms\"": 4252}""}",2025-07-23 12:47:02
9038,1057,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 681, \""stay_ms\"": 5550}""}",2025-06-14 08:20:02
9039,1057,dev_1210_01lda7,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1017, \""stay_ms\"": 3642}""}",2025-08-22 03:20:02
9040,1057,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1104, \""stay_ms\"": 3930}""}",2025-07-28 18:39:02
9041,1057,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 963, \""stay_ms\"": 6436}""}",2025-06-19 05:25:02
9042,1057,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 857, \""stay_ms\"": 11596}""}",2025-08-12 00:05:02
9043,1057,dev_440_nlc1tl,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1182, \""stay_ms\"": 12740}""}",2025-07-10 05:01:02
9044,1057,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 228, \""stay_ms\"": 8834}""}",2025-07-13 00:55:02
9045,1057,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1937, \""stay_ms\"": 12957}""}",2025-06-22 02:16:02
9046,1058,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1720, \""stay_ms\"": 7506}""}",2025-08-22 04:36:02
9047,1058,dev_456_t9ocnq,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1302, \""stay_ms\"": 6024}""}",2025-08-07 00:39:02
9048,1058,dev_1658_jka0j2,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1056, \""stay_ms\"": 3744}""}",2025-06-14 09:10:02
9049,1058,dev_1717_phbchu,127.0.0.1,0,"{""props"": ""{\""card_id\"": 488, \""stay_ms\"": 10414}""}",2025-06-21 21:13:02
9050,1058,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1181, \""stay_ms\"": 11858}""}",2025-08-09 19:02:02
9051,1058,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 614, \""stay_ms\"": 13885}""}",2025-07-05 04:50:02
9052,1058,dev_1912_6nngnj,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1993, \""stay_ms\"": 4018}""}",2025-07-25 18:03:02
9053,1058,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 439, \""stay_ms\"": 11121}""}",2025-07-05 08:07:02
9054,1058,dev_429_zt2eod,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1620, \""stay_ms\"": 14461}""}",2025-06-16 23:22:02
9055,1059,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1962, \""stay_ms\"": 5851}""}",2025-08-20 09:31:02
9056,1059,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1117, \""stay_ms\"": 4130}""}",2025-08-30 03:20:02
9057,1059,dev_556_pfxlf5,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1942, \""stay_ms\"": 12609}""}",2025-07-25 20:03:02
9058,1059,dev_323_lgo9tn,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1293, \""stay_ms\"": 14588}""}",2025-08-14 07:10:02
9059,1059,dev_1463_qezrp1,127.0.0.1,1,"{""props"": ""{\""card_id\"": 532, \""stay_ms\"": 9242}""}",2025-07-13 12:21:02
9060,1060,dev_870_hhd8wx,127.0.0.1,0,"{""props"": ""{\""card_id\"": 903, \""stay_ms\"": 3308}""}",2025-08-08 02:03:02
9061,1060,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 283, \""stay_ms\"": 15368}""}",2025-07-11 22:41:02
9062,1060,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 477, \""stay_ms\"": 14551}""}",2025-06-18 03:24:02
9063,1060,dev_862_4oog2t,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1133, \""stay_ms\"": 14353}""}",2025-09-01 08:14:02
9064,1060,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1291, \""stay_ms\"": 1190}""}",2025-08-24 10:36:02
9065,1061,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1905, \""stay_ms\"": 10175}""}",2025-09-09 16:52:02
9066,1061,dev_1438_7dkpz4,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1089, \""stay_ms\"": 17656}""}",2025-07-20 01:43:02
9067,1061,dev_28_awy0pe,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1451, \""stay_ms\"": 19192}""}",2025-08-06 17:54:02
9068,1061,dev_1714_4fc06h,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1721, \""stay_ms\"": 7782}""}",2025-09-01 00:30:02
9069,1061,dev_1096_cvm5o9,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1950, \""stay_ms\"": 13741}""}",2025-08-13 02:57:02
9070,1061,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1605, \""stay_ms\"": 15166}""}",2025-08-29 11:11:02
9071,1061,dev_1047_6sjmhj,127.0.0.1,3,"{""props"": ""{\""card_id\"": 914, \""stay_ms\"": 15487}""}",2025-08-31 10:59:02
9072,1061,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1393, \""stay_ms\"": 15537}""}",2025-09-01 04:08:02
9073,1061,dev_516_15cf89,127.0.0.1,3,"{""props"": ""{\""card_id\"": 346, \""stay_ms\"": 11367}""}",2025-09-06 14:22:02
9074,1062,dev_867_5b967e,127.0.0.1,3,"{""props"": ""{\""card_id\"": 205, \""stay_ms\"": 1400}""}",2025-06-20 01:46:02
9075,1062,dev_1198_xzwaiu,127.0.0.1,1,"{""props"": ""{\""card_id\"": 68, \""stay_ms\"": 11136}""}",2025-08-21 12:56:02
9076,1062,dev_83_2kdoff,127.0.0.1,0,"{""props"": ""{\""card_id\"": 999, \""stay_ms\"": 19564}""}",2025-06-13 07:22:02
9077,1062,dev_228_4zvz0s,127.0.0.1,1,"{""props"": ""{\""card_id\"": 256, \""stay_ms\"": 8009}""}",2025-07-07 01:15:02
9078,1062,dev_1384_c6cgel,127.0.0.1,0,"{""props"": ""{\""card_id\"": 890, \""stay_ms\"": 12672}""}",2025-08-29 01:40:02
9079,1062,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 465, \""stay_ms\"": 8285}""}",2025-08-20 21:34:02
9080,1062,dev_1047_6sjmhj,127.0.0.1,1,"{""props"": ""{\""card_id\"": 240, \""stay_ms\"": 11641}""}",2025-08-17 08:09:02
9081,1062,dev_1387_9znd8q,127.0.0.1,0,"{""props"": ""{\""card_id\"": 744, \""stay_ms\"": 9007}""}",2025-09-07 09:42:02
9082,1062,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1950, \""stay_ms\"": 5507}""}",2025-08-12 20:17:02
9083,1062,dev_1590_kqkp90,127.0.0.1,0,"{""props"": ""{\""card_id\"": 765, \""stay_ms\"": 12382}""}",2025-09-01 21:07:02
9084,1062,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 528, \""stay_ms\"": 8239}""}",2025-07-15 06:22:02
9085,1063,dev_1542_4zatz8,127.0.0.1,3,"{""props"": ""{\""card_id\"": 762, \""stay_ms\"": 16939}""}",2025-06-30 10:17:02
9086,1063,dev_1193_satd9x,127.0.0.1,1,"{""props"": ""{\""card_id\"": 591, \""stay_ms\"": 16436}""}",2025-07-24 18:56:02
9087,1063,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 667, \""stay_ms\"": 12296}""}",2025-07-31 01:57:02
9088,1063,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1430, \""stay_ms\"": 10883}""}",2025-07-23 09:38:02
9089,1063,dev_302_f7mwtz,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1091, \""stay_ms\"": 6905}""}",2025-06-24 16:14:02
9090,1063,dev_938_20c1n0,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1145, \""stay_ms\"": 10636}""}",2025-08-24 02:33:02
9091,1064,dev_1717_phbchu,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1743, \""stay_ms\"": 17030}""}",2025-08-01 10:39:02
9092,1064,dev_1273_xy9or1,127.0.0.1,2,"{""props"": ""{\""card_id\"": 718, \""stay_ms\"": 3362}""}",2025-07-26 14:56:02
9093,1064,dev_766_lwe10w,127.0.0.1,3,"{""props"": ""{\""card_id\"": 557, \""stay_ms\"": 11193}""}",2025-09-01 01:32:02
9094,1064,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 508, \""stay_ms\"": 3582}""}",2025-06-26 13:49:02
9095,1064,dev_1981_ajx4b0,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1893, \""stay_ms\"": 3149}""}",2025-08-11 14:44:02
9096,1065,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1513, \""stay_ms\"": 6302}""}",2025-07-11 02:23:02
9097,1065,dev_659_sl1ogr,127.0.0.1,2,"{""props"": ""{\""card_id\"": 764, \""stay_ms\"": 16692}""}",2025-08-01 12:44:02
9098,1065,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 912, \""stay_ms\"": 2290}""}",2025-08-18 11:16:02
9099,1065,dev_1332_dvaw54,127.0.0.1,1,"{""props"": ""{\""card_id\"": 860, \""stay_ms\"": 15079}""}",2025-07-02 17:21:02
9100,1065,dev_1692_gwn0mo,127.0.0.1,1,"{""props"": ""{\""card_id\"": 620, \""stay_ms\"": 13138}""}",2025-06-26 08:11:02
9101,1066,dev_1583_bl3dyh,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1564, \""stay_ms\"": 13871}""}",2025-06-17 06:16:02
9102,1066,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1931, \""stay_ms\"": 17113}""}",2025-06-26 12:16:02
9103,1066,dev_1748_pgjx19,127.0.0.1,0,"{""props"": ""{\""card_id\"": 707, \""stay_ms\"": 4937}""}",2025-07-22 11:44:02
9104,1066,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 631, \""stay_ms\"": 18362}""}",2025-09-04 12:20:02
9105,1066,dev_1737_eczg04,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1166, \""stay_ms\"": 12557}""}",2025-06-30 13:42:02
9106,1066,dev_699_chyb7t,127.0.0.1,1,"{""props"": ""{\""card_id\"": 270, \""stay_ms\"": 14329}""}",2025-07-05 06:54:02
9107,1066,dev_850_rpp9cw,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1138, \""stay_ms\"": 19803}""}",2025-08-23 14:04:02
9108,1067,dev_354_o8pm4y,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1258, \""stay_ms\"": 1983}""}",2025-07-14 15:32:02
9109,1067,dev_596_dw2mvh,127.0.0.1,0,"{""props"": ""{\""card_id\"": 677, \""stay_ms\"": 6841}""}",2025-08-07 12:51:02
9110,1067,dev_831_vtw5ej,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1345, \""stay_ms\"": 14693}""}",2025-07-18 04:13:02
9111,1067,dev_1662_nlaima,127.0.0.1,0,"{""props"": ""{\""card_id\"": 21, \""stay_ms\"": 5373}""}",2025-08-21 15:58:02
9112,1067,dev_225_4cuyf8,127.0.0.1,3,"{""props"": ""{\""card_id\"": 65, \""stay_ms\"": 9106}""}",2025-08-18 21:58:02
9113,1067,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1141, \""stay_ms\"": 11838}""}",2025-07-07 14:48:02
9114,1067,dev_1742_ojcvj0,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1629, \""stay_ms\"": 17236}""}",2025-07-14 16:51:02
9115,1067,dev_947_mruo0n,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1693, \""stay_ms\"": 15316}""}",2025-07-02 08:29:02
9116,1067,dev_452_l0gf8e,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1329, \""stay_ms\"": 18719}""}",2025-07-06 06:53:02
9117,1068,dev_1096_yncs58,127.0.0.1,0,"{""props"": ""{\""card_id\"": 979, \""stay_ms\"": 17214}""}",2025-08-22 15:19:02
9118,1068,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1333, \""stay_ms\"": 8752}""}",2025-08-14 03:45:02
9119,1068,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1772, \""stay_ms\"": 1939}""}",2025-08-23 19:37:02
9120,1068,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1484, \""stay_ms\"": 5470}""}",2025-09-04 07:50:02
9121,1068,dev_1695_ei2v57,127.0.0.1,0,"{""props"": ""{\""card_id\"": 411, \""stay_ms\"": 13664}""}",2025-07-13 19:13:02
9122,1068,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 464, \""stay_ms\"": 14954}""}",2025-06-13 21:01:02
9123,1069,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 506, \""stay_ms\"": 16010}""}",2025-06-17 18:50:02
9124,1069,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1148, \""stay_ms\"": 8586}""}",2025-06-23 20:23:02
9125,1069,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 5, \""stay_ms\"": 16198}""}",2025-08-23 06:00:02
9126,1069,dev_1333_bg7t0l,127.0.0.1,0,"{""props"": ""{\""card_id\"": 519, \""stay_ms\"": 18941}""}",2025-06-22 08:25:02
9127,1069,dev_280_dc9ypp,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1294, \""stay_ms\"": 17212}""}",2025-06-19 00:57:02
9128,1070,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 788, \""stay_ms\"": 1304}""}",2025-07-10 13:16:02
9129,1070,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 775, \""stay_ms\"": 16477}""}",2025-08-28 13:22:02
9130,1070,dev_440_nlc1tl,127.0.0.1,1,"{""props"": ""{\""card_id\"": 429, \""stay_ms\"": 11496}""}",2025-07-26 08:45:02
9131,1070,dev_1915_ul867w,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1092, \""stay_ms\"": 7281}""}",2025-09-01 02:32:02
9132,1070,dev_1169_48iy00,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1229, \""stay_ms\"": 19041}""}",2025-06-20 10:45:02
9133,1071,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 683, \""stay_ms\"": 13178}""}",2025-07-31 05:21:02
9134,1071,dev_1893_rv8voy,127.0.0.1,3,"{""props"": ""{\""card_id\"": 213, \""stay_ms\"": 7685}""}",2025-07-31 23:45:02
9135,1071,dev_726_envgua,127.0.0.1,0,"{""props"": ""{\""card_id\"": 888, \""stay_ms\"": 3689}""}",2025-07-12 23:43:02
9136,1071,dev_588_fzzjro,127.0.0.1,0,"{""props"": ""{\""card_id\"": 325, \""stay_ms\"": 2087}""}",2025-07-15 03:03:02
9137,1071,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 344, \""stay_ms\"": 2093}""}",2025-08-22 23:41:02
9138,1071,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 338, \""stay_ms\"": 11875}""}",2025-06-15 10:03:02
9139,1071,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 983, \""stay_ms\"": 12479}""}",2025-06-27 05:41:02
9140,1071,dev_1155_s9kt9e,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1690, \""stay_ms\"": 1477}""}",2025-06-20 15:57:02
9141,1072,,127.0.0.1,2,"{""props"": ""{\""card_id\"": 933, \""stay_ms\"": 5429}""}",2025-08-29 12:34:02
9142,1072,dev_1016_32ii8k,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1557, \""stay_ms\"": 17178}""}",2025-07-01 03:06:02
9143,1072,dev_434_59pcyd,127.0.0.1,3,"{""props"": ""{\""card_id\"": 559, \""stay_ms\"": 16175}""}",2025-08-26 11:27:02
9144,1072,dev_1036_qo0fvl,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1150, \""stay_ms\"": 13409}""}",2025-06-15 18:08:02
9145,1072,dev_1830_w9j51k,127.0.0.1,2,"{""props"": ""{\""card_id\"": 1865, \""stay_ms\"": 10408}""}",2025-08-10 03:34:02
9146,1072,dev_1452_81xgjh,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1060, \""stay_ms\"": 10276}""}",2025-07-08 21:29:02
9147,1072,dev_1256_uqolf8,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1360, \""stay_ms\"": 15620}""}",2025-08-10 21:47:02
9148,1072,dev_1705_hevpb5,127.0.0.1,1,"{""props"": ""{\""card_id\"": 205, \""stay_ms\"": 16891}""}",2025-07-01 21:02:02
9149,1072,dev_1807_k7c5kb,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1174, \""stay_ms\"": 8650}""}",2025-08-10 14:41:02
9150,1072,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 885, \""stay_ms\"": 14043}""}",2025-07-28 10:30:02
9151,1072,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 54, \""stay_ms\"": 1489}""}",2025-07-27 07:57:02
9152,1073,dev_715_m9dvny,127.0.0.1,1,"{""props"": ""{\""card_id\"": 1240, \""stay_ms\"": 3196}""}",2025-08-06 17:53:02
9153,1073,dev_776_su3w90,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1036, \""stay_ms\"": 11686}""}",2025-09-08 12:32:02
9154,1073,,127.0.0.1,1,"{""props"": ""{\""card_id\"": 215, \""stay_ms\"": 1480}""}",2025-07-03 12:12:02
9155,1073,dev_1113_wixuy3,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1792, \""stay_ms\"": 14045}""}",2025-08-13 13:12:02
9156,1073,dev_794_c7k4rj,127.0.0.1,0,"{""props"": ""{\""card_id\"": 622, \""stay_ms\"": 12689}""}",2025-06-11 21:13:02
9157,1073,dev_1093_vrzk1i,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1464, \""stay_ms\"": 12407}""}",2025-08-14 05:06:02
9158,1073,dev_1284_0k9jx4,127.0.0.1,3,"{""props"": ""{\""card_id\"": 595, \""stay_ms\"": 3350}""}",2025-07-19 08:00:02
9159,1073,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 659, \""stay_ms\"": 5234}""}",2025-08-28 03:40:02
9160,1073,dev_1337_ftryc9,127.0.0.1,0,"{""props"": ""{\""card_id\"": 279, \""stay_ms\"": 5779}""}",2025-06-29 07:57:02
9161,1074,dev_1638_ri7sis,127.0.0.1,2,"{""props"": ""{\""card_id\"": 788, \""stay_ms\"": 18654}""}",2025-06-28 13:06:02
9162,1074,dev_136_rcxuox,127.0.0.1,0,"{""props"": ""{\""card_id\"": 453, \""stay_ms\"": 7221}""}",2025-06-22 13:43:02
9163,1074,dev_78_qh1ptx,127.0.0.1,0,"{""props"": ""{\""card_id\"": 1205, \""stay_ms\"": 13316}""}",2025-06-15 07:14:02
9164,1074,,127.0.0.1,3,"{""props"": ""{\""card_id\"": 883, \""stay_ms\"": 8859}""}",2025-08-10 18:31:02
9165,1074,dev_1096_cvm5o9,127.0.0.1,3,"{""props"": ""{\""card_id\"": 1005, \""stay_ms\"": 13567}""}",2025-06-25 15:55:02
9166,1074,,127.0.0.1,0,"{""props"": ""{\""card_id\"": 705, \""stay_ms\"": 17071}""}",2025-07-17 16:04:02
9167,1074,dev_1904_1mw7i6,127.0.0.1,0,"{""props"": ""{\""card_id\"": 875, \""stay_ms\"": 8147}""}",2025-07-27 05:57:02
9168,1074,dev_1901_vptgsi,127.0.0.1,1,"{""props"": ""{\""card_id\"": 771, \""stay_ms\"": 17167}""}",2025-09-03 20:58:02
9169,1074,dev_1279_oui0om,127.0.0.1,3,"{""props"": ""{\""card_id\"": 136, \""stay_ms\"": 13870}""}",2025-07-25 18:49:02
