id,user_id,order_no,item_code,amount,pay_status,created_at
644,1662,ORD016628q7e0i,exposure_boost,19.9,paid,2025-06-17 11:04:02
645,1663,ORD01663hgvaia,exposure_boost,19.9,refunding,2025-07-09 11:04:02
646,1665,ORD0166520g7lt,exposure_boost,19.9,paid,2025-07-21 11:04:02
647,1667,ORD016676ned25,priority_match,49.0,refunding,2025-08-16 11:04:02
648,1669,ORD01669cgcmqc,priority_match,49.0,unpaid,2025-06-29 11:04:02
649,1670,ORD01670shm49x,exposure_boost,19.9,paid,2025-07-22 11:04:02
650,1676,ORD016761q9bjf,priority_match,49.0,refunding,2025-06-27 11:04:02
651,1682,ORD01682g7dxrg,exposure_boost,19.9,refunded,2025-08-11 11:04:02
652,1683,ORD01683gxu498,matchmaker_1v1,199.0,paid,2025-08-21 11:04:02
653,1684,ORD01684r33irj,priority_match,49.0,refunding,2025-06-11 11:04:02
654,1685,ORD01685k7pktn,priority_match,49.0,unpaid,2025-08-07 11:04:02
655,1686,ORD01686kptrw6,matchmaker_1v1,199.0,paid,2025-07-29 11:04:02
656,1687,ORD016871cb8tx,exposure_boost,19.9,paid,2025-07-19 11:04:02
657,1697,ORD01697vfgeq9,exposure_boost,19.9,refunded,2025-07-23 11:04:02
658,1698,ORD016980eyl2t,exposure_boost,19.9,paid,2025-07-26 11:04:02
659,1699,ORD01699n7mj1d,matchmaker_1v1,199.0,unpaid,2025-07-20 11:04:02
660,1703,ORD0170304febd,exposure_boost,19.9,refunded,2025-06-12 11:04:02
661,1706,ORD01706q6c4wm,priority_match,49.0,refunding,2025-08-20 11:04:02
662,1707,ORD01707juljjh,exposure_boost,19.9,refunded,2025-06-30 11:04:02
663,1711,ORD01711e73ql4,priority_match,49.0,refunded,2025-06-19 11:04:02
664,1712,ORD01712spyz18,matchmaker_1v1,199.0,paid,2025-09-03 11:04:02
665,1713,ORD01713hxaqq1,matchmaker_1v1,199.0,paid,2025-06-30 11:04:02
666,1714,ORD01714yvzm9u,exposure_boost,19.9,refunded,2025-08-31 11:04:02
667,1715,ORD01715ffoztg,exposure_boost,19.9,unpaid,2025-07-05 11:04:02
668,1717,ORD017173bohfa,priority_match,49.0,unpaid,2025-06-16 11:04:02
669,1718,ORD01718kveay5,exposure_boost,19.9,paid,2025-08-14 11:04:02
670,1719,ORD0171959lrke,matchmaker_1v1,199.0,paid,2025-07-22 11:04:02
671,1720,ORD017201fvi7i,matchmaker_1v1,199.0,paid,2025-07-23 11:04:02
672,1725,ORD01725nosmzm,matchmaker_1v1,199.0,paid,2025-07-24 11:04:02
673,1726,ORD01726kzpn90,exposure_boost,19.9,refunded,2025-08-02 11:04:02
674,1727,ORD01727w16fbv,priority_match,49.0,paid,2025-08-20 11:04:02
675,1730,ORD01730m79xec,priority_match,49.0,paid,2025-08-26 11:04:02
676,1732,ORD01732co5jdg,matchmaker_1v1,199.0,paid,2025-09-09 11:04:02
677,1735,ORD01735ldx1gz,exposure_boost,19.9,paid,2025-08-11 11:04:02
678,1736,ORD017365iwttv,priority_match,49.0,refunding,2025-09-02 11:04:02
679,1738,ORD01738poe6x2,matchmaker_1v1,199.0,refunded,2025-07-17 11:04:02
680,1740,ORD01740qavbhs,exposure_boost,19.9,refunded,2025-09-07 11:04:02
681,1741,ORD01741czscpx,exposure_boost,19.9,unpaid,2025-07-10 11:04:02
682,1742,ORD01742tdvmqs,matchmaker_1v1,199.0,refunding,2025-07-30 11:04:02
683,1743,ORD01743vgo3a6,priority_match,49.0,paid,2025-07-20 11:04:02
684,1744,ORD017449zfqp3,exposure_boost,19.9,paid,2025-06-17 11:04:02
685,1745,ORD01745zivis2,exposure_boost,19.9,paid,2025-07-29 11:04:02
686,1746,ORD017469yeikt,exposure_boost,19.9,paid,2025-06-20 11:04:02
687,1752,ORD017521umcef,priority_match,49.0,unpaid,2025-07-26 11:04:02
688,1755,ORD017553w8gwo,matchmaker_1v1,199.0,unpaid,2025-06-25 11:04:02
689,1757,ORD01757ac823e,matchmaker_1v1,199.0,paid,2025-08-18 11:04:02
690,1758,ORD01758mhj1ri,priority_match,49.0,paid,2025-07-26 11:04:02
691,1760,ORD01760ghpcmr,matchmaker_1v1,199.0,unpaid,2025-08-23 11:04:02
692,1761,ORD01761lcawlh,matchmaker_1v1,199.0,unpaid,2025-07-11 11:04:02
693,1764,ORD01764xace69,priority_match,49.0,unpaid,2025-08-28 11:04:02
694,1765,ORD01765oe8e69,matchmaker_1v1,199.0,unpaid,2025-07-04 11:04:02
695,1770,ORD01770f3003h,priority_match,49.0,refunded,2025-06-15 11:04:02
696,1772,ORD017726vr24k,exposure_boost,19.9,refunding,2025-08-25 11:04:02
697,1775,ORD01775dvrozl,exposure_boost,19.9,paid,2025-07-19 11:04:02
698,1778,ORD01778kn6fi0,exposure_boost,19.9,unpaid,2025-07-01 11:04:02
699,1779,ORD01779lz99ys,matchmaker_1v1,199.0,paid,2025-07-18 11:04:02
700,1780,ORD01780ed534c,matchmaker_1v1,199.0,unpaid,2025-07-11 11:04:02
701,1783,ORD01783a8f023,priority_match,49.0,refunding,2025-08-28 11:04:02
702,1788,ORD01788mh6wdn,matchmaker_1v1,199.0,refunding,2025-06-23 11:04:02
703,1790,ORD01790occyht,matchmaker_1v1,199.0,refunded,2025-07-13 11:04:02
704,1793,ORD01793ljqg1e,matchmaker_1v1,199.0,unpaid,2025-07-25 11:04:02
705,1794,ORD01794ue5zqr,matchmaker_1v1,199.0,refunding,2025-07-29 11:04:02
706,1795,ORD01795zwjckt,exposure_boost,19.9,paid,2025-06-23 11:04:02
707,1797,ORD01797ztodgp,exposure_boost,19.9,paid,2025-06-16 11:04:02
708,1798,ORD01798m8bc63,matchmaker_1v1,199.0,paid,2025-07-13 11:04:02
709,1800,ORD01800hwc2cl,priority_match,49.0,unpaid,2025-06-24 11:04:02
710,1803,ORD01803bkwss8,priority_match,49.0,paid,2025-07-21 11:04:02
711,1808,ORD01808c2kc0d,priority_match,49.0,refunded,2025-06-14 11:04:02
712,1810,ORD01810czh7xz,exposure_boost,19.9,paid,2025-06-20 11:04:02
713,1812,ORD01812vokyju,priority_match,49.0,refunded,2025-06-25 11:04:02
714,1816,ORD018164xs74e,priority_match,49.0,paid,2025-08-29 11:04:02
715,1822,ORD01822c1px3c,matchmaker_1v1,199.0,unpaid,2025-09-06 11:04:02
716,1823,ORD01823niimni,matchmaker_1v1,199.0,refunded,2025-07-05 11:04:02
717,1824,ORD01824wt3zl5,matchmaker_1v1,199.0,paid,2025-08-22 11:04:02
718,1825,ORD01825e2z522,exposure_boost,19.9,unpaid,2025-06-22 11:04:02
719,1833,ORD0183372e60p,matchmaker_1v1,199.0,unpaid,2025-07-25 11:04:02
720,1837,ORD01837qhm7yw,exposure_boost,19.9,paid,2025-08-18 11:04:02
721,1838,ORD01838cxhnrk,matchmaker_1v1,199.0,refunding,2025-08-29 11:04:02
722,1839,ORD0183994w3qv,priority_match,49.0,refunded,2025-07-31 11:04:02
723,1840,ORD018408uaebg,exposure_boost,19.9,refunded,2025-07-08 11:04:02
724,1842,ORD01842xvuzyf,exposure_boost,19.9,refunded,2025-07-26 11:04:02
725,1844,ORD01844fvunz0,matchmaker_1v1,199.0,paid,2025-08-22 11:04:02
726,1845,ORD01845nuwayg,matchmaker_1v1,199.0,refunded,2025-07-27 11:04:02
727,1849,ORD01849gx7q4x,matchmaker_1v1,199.0,paid,2025-08-31 11:04:02
728,1850,ORD01850owmjku,priority_match,49.0,paid,2025-08-13 11:04:02
729,1851,ORD01851c7fn8a,exposure_boost,19.9,paid,2025-08-30 11:04:02
730,1855,ORD01855akdiaf,exposure_boost,19.9,refunded,2025-08-27 11:04:02
731,1856,ORD01856sbc7fi,matchmaker_1v1,199.0,refunding,2025-07-18 11:04:02
732,1858,ORD01858gvfbmh,priority_match,49.0,refunding,2025-08-03 11:04:02
733,1862,ORD018628t9nv7,priority_match,49.0,paid,2025-06-11 11:04:02
734,1864,ORD01864vg6i3h,priority_match,49.0,refunding,2025-08-29 11:04:02
735,1867,ORD01867eh7n97,matchmaker_1v1,199.0,unpaid,2025-08-11 11:04:02
736,1870,ORD01870lleyi8,exposure_boost,19.9,unpaid,2025-07-14 11:04:02
737,1871,ORD01871j3c72h,matchmaker_1v1,199.0,unpaid,2025-08-25 11:04:02
738,1872,ORD01872rbekb0,matchmaker_1v1,199.0,paid,2025-08-12 11:04:02
739,1873,ORD018731c17s7,priority_match,49.0,refunded,2025-08-01 11:04:02
740,1874,ORD0187470lp4k,exposure_boost,19.9,refunded,2025-06-26 11:04:02
741,1878,ORD018780vs0dw,matchmaker_1v1,199.0,paid,2025-07-23 11:04:02
742,1882,ORD018825vah1l,exposure_boost,19.9,paid,2025-07-15 11:04:02
743,1898,ORD01898cuy5sq,priority_match,49.0,paid,2025-09-09 11:04:02
744,1907,ORD01907n7qz6g,matchmaker_1v1,199.0,refunded,2025-08-28 11:04:02
745,1909,ORD01909vph5p0,exposure_boost,19.9,paid,2025-07-08 11:04:02
746,1911,ORD019110wax86,priority_match,49.0,refunding,2025-08-26 11:04:02
747,1917,ORD01917d72t7i,exposure_boost,19.9,unpaid,2025-08-04 11:04:02
748,1918,ORD0191862o4we,exposure_boost,19.9,refunded,2025-07-11 11:04:02
749,1919,ORD01919v02g33,matchmaker_1v1,199.0,paid,2025-07-17 11:04:02
750,1920,ORD01920mm1c0m,exposure_boost,19.9,unpaid,2025-08-27 11:04:02
751,1922,ORD01922ftwgmx,exposure_boost,19.9,refunded,2025-08-30 11:04:02
752,1924,ORD01924kgqs7l,priority_match,49.0,refunded,2025-08-04 11:04:02
753,1925,ORD01925lngj9g,exposure_boost,19.9,refunding,2025-07-03 11:04:02
754,1926,ORD01926x430vh,exposure_boost,19.9,refunding,2025-09-01 11:04:02
755,1928,ORD019286pttcm,exposure_boost,19.9,unpaid,2025-09-01 11:04:02
756,1929,ORD01929lxrjfm,priority_match,49.0,paid,2025-08-04 11:04:02
757,1934,ORD01934rjmj8x,priority_match,49.0,refunding,2025-08-05 11:04:02
758,1935,ORD019356axqgs,matchmaker_1v1,199.0,paid,2025-07-18 11:04:02
759,1936,ORD01936co64r8,priority_match,49.0,paid,2025-08-25 11:04:02
760,1938,ORD01938v9bnv2,matchmaker_1v1,199.0,refunded,2025-08-07 11:04:02
761,1939,ORD01939ijzn4m,matchmaker_1v1,199.0,paid,2025-07-29 11:04:02
762,1943,ORD01943hqcvnj,matchmaker_1v1,199.0,unpaid,2025-08-25 11:04:02
763,1948,ORD01948xpyv6n,matchmaker_1v1,199.0,refunding,2025-08-08 11:04:02
764,1950,ORD01950u58x8a,matchmaker_1v1,199.0,paid,2025-08-26 11:04:02
765,1952,ORD01952c80d8g,matchmaker_1v1,199.0,paid,2025-06-28 11:04:02
766,1954,ORD019542kpib2,priority_match,49.0,refunding,2025-08-21 11:04:02
767,1958,ORD01958czpc68,priority_match,49.0,unpaid,2025-06-15 11:04:02
768,1964,ORD01964zt4ntw,matchmaker_1v1,199.0,paid,2025-09-03 11:04:02
769,1965,ORD019656u23nl,matchmaker_1v1,199.0,refunded,2025-09-02 11:04:02
770,1966,ORD01966ow80x4,priority_match,49.0,paid,2025-07-14 11:04:02
771,1968,ORD01968h9eya1,exposure_boost,19.9,unpaid,2025-06-30 11:04:02
772,1969,ORD019699oxb49,exposure_boost,19.9,refunded,2025-09-02 11:04:02
773,1973,ORD01973makewp,exposure_boost,19.9,unpaid,2025-07-31 11:04:02
774,1976,ORD019769mn9ge,matchmaker_1v1,199.0,paid,2025-07-11 11:04:02
775,1977,ORD019778de8r3,matchmaker_1v1,199.0,refunding,2025-09-09 11:04:02
776,1979,ORD01979qcmr4d,matchmaker_1v1,199.0,paid,2025-06-17 11:04:02
777,1981,ORD01981akx9g7,priority_match,49.0,paid,2025-06-22 11:04:02
778,1982,ORD019825xzu6h,exposure_boost,19.9,paid,2025-07-18 11:04:02
779,1983,ORD01983um511i,matchmaker_1v1,199.0,paid,2025-08-24 11:04:02
780,1987,ORD01987gzi7dz,priority_match,49.0,paid,2025-06-29 11:04:02
781,1990,ORD01990m5z136,priority_match,49.0,unpaid,2025-09-06 11:04:02
782,1994,ORD01994pr7uas,matchmaker_1v1,199.0,refunded,2025-08-05 11:04:02
783,1997,ORD01997jffgdz,exposure_boost,19.9,unpaid,2025-08-31 11:04:02
784,1999,ORD01999c6issr,priority_match,49.0,refunding,2025-09-08 11:04:02
785,2000,ORD02000wqgc66,priority_match,49.0,unpaid,2025-08-11 11:04:02
