id,user_id,relationship_goal,preferred_age_min,preferred_age_max,preferred_height_min,preferred_height_max,preferred_cities,accept_long_distance,accept_divorce,accept_children,marriage_timeline,child_plan,family_view,religion,must_not_accept,bonus_points,created_at,updated_at
1091,1091,marriage,23,31,150,160,"[""Tianjin"", ""Nanjing""]",1,1,0,2y,dont_want,with_parents,none,"[""heavy_drinking"", ""no_children""]","[""family_oriented"", ""traveler"", ""reader""]",2025-06-28 09:27:13,2025-06-28 09:27:13
1092,1092,marriage,28,31,150,169,"[""Shenzhen"", ""Suzhou""]",1,0,1,2y,flexible,flexible,christian,[],[],2025-09-14 09:27:13,2025-09-14 09:27:13
1093,1093,marriage,23,32,157,170,"[""Tianjin"", ""Shanghai""]",0,1,1,,dont_want,flexible,taoism,"[""pet_reject"", ""smoking""]","[""family_oriented"", ""traveler""]",2025-07-18 09:27:13,2025-07-18 09:27:13
1094,1094,dating,24,34,162,179,"[""Chengdu"", ""Wuhan"", ""Shanghai""]",1,1,1,2y,flexible,,buddhism,[],"[""financially_prudent"", ""chef"", ""traveler""]",2025-09-09 09:27:13,2025-09-09 09:27:13
1095,1095,marriage,25,34,163,180,"[""Shenzhen"", ""Wuhan""]",0,1,0,,,independent,buddhism,"[""pet_reject""]","[""sporty"", ""traveler"", ""financially_prudent""]",2025-08-16 09:27:13,2025-08-16 09:27:13
1096,1096,dating,23,33,153,158,"[""Suzhou"", ""Wuhan""]",1,1,1,unknown,unknown,,buddhism,"[""heavy_drinking""]","[""chef""]",2025-07-09 09:27:13,2025-07-09 09:27:13
1097,1097,marriage,25,35,153,170,"[""Shanghai""]",0,1,1,,unknown,flexible,none,"[""different_religion"", ""pet_reject""]",[],2025-06-27 09:27:13,2025-06-27 09:27:13
1098,1098,marriage,24,30,161,175,"[""Xi'an""]",0,0,1,1y,,with_parents,islam,"[""no_children""]","[""financially_prudent""]",2025-08-18 09:27:13,2025-08-18 09:27:13
1099,1099,dating,25,31,156,166,"[""Tianjin"", ""Chengdu""]",0,1,0,2y,dont_want,with_parents,islam,"[""smoking"", ""heavy_drinking""]",[],2025-08-21 09:27:13,2025-08-21 09:27:13
1100,1100,marriage,22,27,150,165,"[""Tianjin""]",0,1,1,unknown,,flexible,none,"[""different_religion""]","[""reader"", ""sporty""]",2025-09-04 09:27:13,2025-09-04 09:27:13
1101,1101,marriage,25,34,165,171,"[""Nanjing""]",0,1,1,,unknown,with_parents,taoism,"[""different_religion""]","[""reader"", ""financially_prudent""]",2025-08-22 09:27:13,2025-08-22 09:27:13
1102,1102,dating,27,37,152,172,"[""Xi'an"", ""Shanghai""]",1,1,1,flexible,want,independent,islam,[],"[""financially_prudent"", ""traveler"", ""sporty""]",2025-08-19 09:27:13,2025-08-19 09:27:13
1103,1103,dating,28,35,151,169,"[""Hangzhou"", ""Wuhan"", ""Xi'an""]",1,1,0,1y,flexible,,islam,"[""smoking""]","[""chef"", ""reader""]",2025-08-30 09:27:13,2025-08-30 09:27:13
1104,1104,marriage,25,28,152,161,"[""Tianjin"", ""Beijing""]",0,0,0,1y,unknown,independent,christian,"[""pet_reject""]","[""reader""]",2025-08-04 09:27:13,2025-08-04 09:27:13
1105,1105,dating,22,25,156,164,"[""Wuhan"", ""Xi'an"", ""Suzhou""]",1,1,1,2y,unknown,independent,taoism,"[""heavy_drinking""]","[""family_oriented"", ""traveler"", ""chef""]",2025-08-22 09:27:13,2025-08-22 09:27:13
1106,1106,dating,26,31,157,167,"[""Nanjing"", ""Hangzhou"", ""Chengdu""]",1,1,1,,dont_want,with_parents,buddhism,"[""smoking""]","[""family_oriented"", ""traveler""]",2025-08-17 09:27:13,2025-08-17 09:27:13
1107,1107,dating,22,32,153,173,"[""Nanjing"", ""Xi'an"", ""Wuhan""]",1,1,1,flexible,,,buddhism,"[""no_children""]","[""chef"", ""financially_prudent""]",2025-07-22 09:27:13,2025-07-22 09:27:13
1108,1108,dating,23,28,162,177,"[""Chengdu""]",0,1,1,unknown,want,,,"[""smoking"", ""heavy_drinking""]","[""family_oriented"", ""financially_prudent""]",2025-08-02 09:27:13,2025-08-02 09:27:13
1109,1109,marriage,28,38,154,172,"[""Nanjing""]",1,1,1,,dont_want,independent,,"[""smoking"", ""no_children""]","[""chef"", ""financially_prudent""]",2025-07-22 09:27:13,2025-07-22 09:27:13
1110,1110,marriage,22,25,161,167,"[""Suzhou""]",1,0,0,unknown,dont_want,independent,christian,[],[],2025-08-14 09:27:13,2025-08-14 09:27:13
1111,1111,marriage,24,28,163,177,"[""Shenzhen""]",0,1,1,unknown,want,flexible,christian,[],[],2025-08-30 09:27:13,2025-08-30 09:27:13
1112,1112,marriage,24,32,165,183,"[""Shanghai"", ""Wuhan"", ""Hangzhou""]",0,1,0,1y,,,taoism,"[""heavy_drinking"", ""pet_reject""]","[""sporty""]",2025-08-07 09:27:13,2025-08-07 09:27:13
1113,1113,dating,26,35,156,161,"[""Wuhan""]",1,1,0,1y,unknown,,none,[],"[""sporty"", ""reader""]",2025-07-07 09:27:13,2025-07-07 09:27:13
1114,1114,dating,22,30,157,166,"[""Guangzhou"", ""Wuhan""]",1,1,1,,want,independent,,"[""heavy_drinking""]",[],2025-06-25 09:27:13,2025-06-25 09:27:13
1115,1115,dating,28,31,161,167,"[""Suzhou""]",0,1,0,flexible,,with_parents,islam,[],"[""family_oriented"", ""sporty""]",2025-06-26 09:27:13,2025-06-26 09:27:13
1116,1116,dating,25,35,151,162,"[""Beijing"", ""Suzhou"", ""Nanjing""]",1,1,0,,dont_want,independent,christian,[],[],2025-06-20 09:27:13,2025-06-20 09:27:13
1117,1117,dating,24,28,155,174,"[""Shenzhen"", ""Wuhan""]",0,1,0,unknown,unknown,,buddhism,[],"[""family_oriented""]",2025-07-10 09:27:13,2025-07-10 09:27:13
1118,1118,marriage,26,34,152,160,"[""Hangzhou"", ""Tianjin"", ""Nanjing""]",1,1,1,flexible,dont_want,flexible,christian,"[""heavy_drinking""]","[""sporty"", ""family_oriented"", ""chef""]",2025-06-29 09:27:13,2025-06-29 09:27:13
1119,1119,marriage,28,37,153,171,"[""Beijing"", ""Tianjin"", ""Xi'an""]",1,1,1,2y,,flexible,buddhism,"[""smoking"", ""no_children""]","[""traveler"", ""reader""]",2025-08-30 09:27:13,2025-08-30 09:27:13
1120,1120,marriage,27,34,152,167,"[""Guangzhou"", ""Suzhou""]",0,0,1,flexible,flexible,flexible,,[],"[""financially_prudent"", ""family_oriented""]",2025-09-01 09:27:13,2025-09-01 09:27:13
1121,1121,marriage,27,37,155,167,"[""Suzhou""]",1,0,0,1y,dont_want,with_parents,,[],[],2025-08-08 09:27:13,2025-08-08 09:27:13
1122,1122,marriage,27,35,155,174,"[""Nanjing""]",0,1,1,,dont_want,,islam,[],"[""traveler""]",2025-07-01 09:27:13,2025-07-01 09:27:13
1123,1123,dating,27,32,160,168,"[""Wuhan"", ""Chengdu"", ""Nanjing""]",1,1,0,2y,,independent,none,[],"[""chef""]",2025-07-23 09:27:13,2025-07-23 09:27:13
1124,1124,dating,25,30,151,158,"[""Beijing""]",1,0,0,2y,want,flexible,none,[],"[""family_oriented"", ""chef"", ""financially_prudent""]",2025-08-28 09:27:13,2025-08-28 09:27:13
1125,1125,marriage,24,34,158,167,"[""Shenzhen"", ""Shanghai"", ""Hangzhou""]",1,1,0,unknown,,flexible,islam,[],[],2025-07-15 09:27:13,2025-07-15 09:27:13
1126,1126,marriage,22,31,152,171,"[""Guangzhou""]",0,1,1,flexible,dont_want,with_parents,islam,[],[],2025-09-09 09:27:13,2025-09-09 09:27:13
1127,1127,marriage,26,30,151,170,"[""Shanghai"", ""Nanjing""]",1,1,0,1y,dont_want,flexible,islam,[],"[""family_oriented""]",2025-08-19 09:27:13,2025-08-19 09:27:13
1128,1128,dating,26,36,154,163,"[""Suzhou"", ""Nanjing""]",1,0,0,1y,dont_want,flexible,christian,"[""different_religion"", ""smoking""]",[],2025-07-14 09:27:13,2025-07-14 09:27:13
1129,1129,dating,28,38,153,158,"[""Xi'an"", ""Chengdu""]",1,0,0,2y,flexible,with_parents,islam,"[""smoking""]","[""reader"", ""financially_prudent""]",2025-06-26 09:27:13,2025-06-26 09:27:13
1130,1130,marriage,22,30,161,181,"[""Tianjin"", ""Guangzhou"", ""Shanghai""]",0,0,0,unknown,,independent,islam,"[""pet_reject""]","[""financially_prudent""]",2025-09-13 09:27:13,2025-09-13 09:27:13
1131,1131,marriage,25,32,159,168,"[""Xi'an"", ""Shenzhen""]",1,1,1,1y,want,with_parents,buddhism,"[""smoking""]","[""traveler"", ""family_oriented""]",2025-08-27 09:27:13,2025-08-27 09:27:13
1132,1132,dating,25,29,162,176,"[""Chengdu"", ""Guangzhou""]",0,1,1,1y,want,with_parents,christian,[],[],2025-07-25 09:27:13,2025-07-25 09:27:13
1133,1133,dating,25,30,158,167,"[""Suzhou""]",0,1,1,flexible,dont_want,independent,none,"[""pet_reject"", ""heavy_drinking""]",[],2025-08-25 09:27:13,2025-08-25 09:27:13
1134,1134,marriage,25,35,151,156,"[""Shanghai"", ""Wuhan""]",0,1,1,1y,unknown,,,"[""different_religion"", ""heavy_drinking""]","[""sporty"", ""chef"", ""reader""]",2025-06-25 09:27:13,2025-06-25 09:27:13
1135,1135,dating,28,32,165,181,"[""Chengdu""]",1,0,1,2y,dont_want,,buddhism,"[""heavy_drinking"", ""no_children""]","[""financially_prudent"", ""sporty"", ""traveler""]",2025-06-27 09:27:13,2025-06-27 09:27:13
1136,1136,dating,27,37,158,164,"[""Nanjing""]",1,0,1,unknown,dont_want,independent,none,[],"[""chef"", ""sporty"", ""reader""]",2025-07-26 09:27:13,2025-07-26 09:27:13
1137,1137,dating,23,30,157,167,"[""Wuhan"", ""Beijing"", ""Shenzhen""]",1,1,1,flexible,,flexible,taoism,"[""pet_reject""]","[""traveler""]",2025-09-11 09:27:13,2025-09-11 09:27:13
1138,1138,dating,24,28,155,173,"[""Hangzhou""]",0,1,1,unknown,unknown,independent,none,[],"[""financially_prudent""]",2025-08-17 09:27:13,2025-08-17 09:27:13
1139,1139,marriage,27,34,154,173,"[""Nanjing""]",1,1,1,1y,want,with_parents,islam,[],"[""chef""]",2025-09-10 09:27:13,2025-09-10 09:27:13
1140,1140,marriage,25,34,164,180,"[""Beijing"", ""Hangzhou""]",1,0,1,2y,unknown,,taoism,"[""heavy_drinking"", ""pet_reject""]","[""reader""]",2025-08-01 09:27:13,2025-08-01 09:27:13
1141,1141,dating,25,31,154,159,"[""Tianjin"", ""Guangzhou"", ""Suzhou""]",1,0,1,unknown,want,independent,taoism,"[""smoking""]","[""financially_prudent"", ""chef"", ""family_oriented""]",2025-08-08 09:27:13,2025-08-08 09:27:13
1142,1142,dating,22,25,154,168,"[""Tianjin"", ""Shenzhen"", ""Xi'an""]",0,1,0,1y,want,flexible,buddhism,[],"[""financially_prudent""]",2025-08-04 09:27:13,2025-08-04 09:27:13
1143,1143,dating,23,29,162,169,"[""Tianjin""]",1,1,0,,,with_parents,,"[""different_religion"", ""no_children""]","[""chef"", ""traveler""]",2025-09-01 09:27:13,2025-09-01 09:27:13
1144,1144,dating,23,28,163,169,"[""Beijing"", ""Xi'an"", ""Suzhou""]",0,1,0,1y,unknown,,none,"[""no_children"", ""different_religion""]","[""sporty""]",2025-06-18 09:27:13,2025-06-18 09:27:13
1145,1145,dating,28,32,150,170,"[""Xi'an""]",0,0,0,1y,,independent,taoism,"[""smoking"", ""pet_reject""]",[],2025-08-01 09:27:13,2025-08-01 09:27:13
1146,1146,marriage,28,37,157,165,"[""Beijing""]",0,1,1,unknown,dont_want,independent,none,[],"[""traveler"", ""reader"", ""financially_prudent""]",2025-08-15 09:27:13,2025-08-15 09:27:13
1147,1147,marriage,26,32,152,172,"[""Chengdu"", ""Suzhou"", ""Shenzhen""]",0,1,0,flexible,,flexible,taoism,"[""different_religion"", ""pet_reject""]","[""family_oriented""]",2025-06-19 09:27:13,2025-06-19 09:27:13
1148,1148,dating,26,34,164,173,"[""Tianjin""]",1,0,0,2y,unknown,flexible,none,[],"[""reader"", ""family_oriented""]",2025-07-15 09:27:13,2025-07-15 09:27:13
1149,1149,marriage,25,28,162,170,"[""Tianjin"", ""Guangzhou"", ""Hangzhou""]",0,1,1,1y,,,islam,"[""heavy_drinking""]","[""family_oriented""]",2025-08-27 09:27:13,2025-08-27 09:27:13
1150,1150,marriage,22,26,164,182,"[""Wuhan"", ""Shanghai"", ""Guangzhou""]",1,0,0,flexible,unknown,with_parents,taoism,"[""different_religion"", ""pet_reject""]","[""traveler"", ""chef"", ""reader""]",2025-08-10 09:27:13,2025-08-10 09:27:13
1151,1151,marriage,23,30,159,178,"[""Xi'an"", ""Guangzhou"", ""Beijing""]",1,1,0,unknown,want,with_parents,none,"[""pet_reject"", ""smoking""]","[""chef""]",2025-07-02 09:27:13,2025-07-02 09:27:13
1152,1152,dating,25,35,164,175,"[""Beijing""]",1,0,1,2y,want,independent,,"[""different_religion""]",[],2025-06-19 09:27:13,2025-06-19 09:27:13
1153,1153,dating,22,31,156,163,"[""Xi'an"", ""Hangzhou"", ""Chengdu""]",1,1,1,flexible,flexible,with_parents,taoism,"[""heavy_drinking""]",[],2025-09-09 09:27:13,2025-09-09 09:27:13
1154,1154,marriage,23,29,164,183,"[""Nanjing"", ""Beijing"", ""Suzhou""]",1,1,1,2y,,flexible,taoism,"[""heavy_drinking"", ""no_children""]","[""chef"", ""reader"", ""financially_prudent""]",2025-08-20 09:27:13,2025-08-20 09:27:13
1155,1155,marriage,22,32,157,177,"[""Wuhan""]",1,1,1,flexible,unknown,flexible,christian,[],"[""family_oriented"", ""financially_prudent"", ""sporty""]",2025-07-20 09:27:13,2025-07-20 09:27:13
1156,1156,marriage,26,30,162,169,"[""Suzhou"", ""Beijing""]",1,1,0,unknown,want,flexible,taoism,[],"[""traveler""]",2025-07-29 09:27:13,2025-07-29 09:27:13
1157,1157,dating,27,36,152,170,"[""Shenzhen"", ""Shanghai"", ""Tianjin""]",0,0,1,1y,dont_want,with_parents,none,"[""smoking"", ""no_children""]","[""reader""]",2025-07-08 09:27:13,2025-07-08 09:27:13
1158,1158,dating,24,28,161,179,"[""Chengdu"", ""Beijing""]",0,1,1,unknown,,flexible,taoism,"[""pet_reject"", ""smoking""]","[""sporty"", ""financially_prudent"", ""family_oriented""]",2025-07-03 09:27:13,2025-07-03 09:27:13
1159,1159,marriage,25,33,162,177,"[""Beijing""]",0,1,1,,unknown,flexible,islam,"[""different_religion""]","[""family_oriented"", ""chef""]",2025-06-16 09:27:13,2025-06-16 09:27:13
1160,1160,marriage,22,27,161,168,"[""Guangzhou"", ""Xi'an""]",0,1,1,,dont_want,independent,none,"[""no_children"", ""different_religion""]","[""chef"", ""financially_prudent""]",2025-08-17 09:27:13,2025-08-17 09:27:13
1161,1161,dating,28,38,154,161,"[""Shanghai"", ""Chengdu""]",1,1,0,unknown,,with_parents,islam,"[""pet_reject"", ""no_children""]",[],2025-08-29 09:27:13,2025-08-29 09:27:13
1162,1162,dating,26,32,160,170,"[""Guangzhou""]",0,1,0,2y,want,independent,,[],"[""traveler"", ""chef""]",2025-08-29 09:27:13,2025-08-29 09:27:13
1163,1163,dating,26,33,161,168,"[""Suzhou""]",0,1,1,unknown,unknown,with_parents,none,[],[],2025-08-11 09:27:13,2025-08-11 09:27:13
1164,1164,marriage,22,31,156,165,"[""Guangzhou"", ""Chengdu"", ""Beijing""]",1,1,0,,,flexible,islam,[],"[""reader"", ""family_oriented"", ""sporty""]",2025-08-28 09:27:13,2025-08-28 09:27:13
1165,1165,marriage,24,30,158,163,"[""Guangzhou""]",1,0,1,,flexible,independent,christian,"[""no_children""]","[""family_oriented""]",2025-09-02 09:27:13,2025-09-02 09:27:13
1166,1166,dating,27,31,161,171,"[""Shenzhen"", ""Beijing"", ""Suzhou""]",0,1,1,1y,want,with_parents,christian,"[""pet_reject"", ""different_religion""]","[""family_oriented"", ""sporty"", ""chef""]",2025-08-07 09:27:13,2025-08-07 09:27:13
1167,1167,marriage,26,35,162,177,"[""Tianjin"", ""Nanjing""]",0,1,0,2y,flexible,independent,islam,[],"[""traveler""]",2025-06-24 09:27:13,2025-06-24 09:27:13
1168,1168,dating,25,31,161,173,"[""Guangzhou""]",0,1,1,,,,none,"[""pet_reject"", ""heavy_drinking""]","[""financially_prudent"", ""chef""]",2025-06-28 09:27:13,2025-06-28 09:27:13
1169,1169,marriage,27,35,157,177,"[""Hangzhou"", ""Suzhou"", ""Wuhan""]",1,1,1,2y,dont_want,flexible,islam,[],"[""chef"", ""reader"", ""financially_prudent""]",2025-09-10 09:27:13,2025-09-10 09:27:13
1170,1170,marriage,25,31,156,174,"[""Guangzhou"", ""Wuhan"", ""Shanghai""]",1,0,1,2y,dont_want,with_parents,christian,"[""heavy_drinking""]",[],2025-06-23 09:27:13,2025-06-23 09:27:13
1171,1171,marriage,23,27,162,178,"[""Suzhou""]",0,1,1,2y,,,taoism,"[""no_children"", ""different_religion""]","[""financially_prudent"", ""traveler"", ""reader""]",2025-08-11 09:27:13,2025-08-11 09:27:13
1172,1172,marriage,23,33,153,168,"[""Shanghai""]",1,0,0,unknown,dont_want,,buddhism,"[""heavy_drinking"", ""smoking""]",[],2025-08-27 09:27:13,2025-08-27 09:27:13
1173,1173,dating,22,31,164,169,"[""Guangzhou"", ""Chengdu"", ""Shanghai""]",1,1,0,1y,dont_want,flexible,taoism,"[""different_religion"", ""pet_reject""]","[""reader"", ""financially_prudent"", ""chef""]",2025-07-20 09:27:13,2025-07-20 09:27:13
1174,1174,dating,27,30,162,175,"[""Chengdu"", ""Guangzhou""]",1,0,1,flexible,flexible,independent,taoism,"[""pet_reject""]","[""reader"", ""sporty"", ""financially_prudent""]",2025-06-26 09:27:13,2025-06-26 09:27:13
1175,1175,dating,23,32,155,167,"[""Tianjin""]",0,1,1,2y,flexible,,islam,"[""different_religion""]","[""traveler"", ""sporty"", ""chef""]",2025-07-03 09:27:13,2025-07-03 09:27:13
1176,1176,dating,22,30,155,175,"[""Beijing"", ""Nanjing""]",0,0,0,flexible,,independent,none,[],"[""sporty"", ""chef""]",2025-07-17 09:27:13,2025-07-17 09:27:13
1177,1177,dating,28,37,164,172,"[""Nanjing"", ""Suzhou"", ""Wuhan""]",0,1,1,flexible,want,flexible,christian,"[""smoking""]","[""sporty"", ""chef""]",2025-08-24 09:27:13,2025-08-24 09:27:13
1178,1178,marriage,22,32,150,167,"[""Nanjing""]",1,0,1,2y,unknown,independent,islam,"[""heavy_drinking""]","[""chef"", ""financially_prudent"", ""family_oriented""]",2025-06-27 09:27:13,2025-06-27 09:27:13
1179,1179,dating,22,29,158,177,"[""Shanghai"", ""Hangzhou""]",1,0,0,1y,flexible,,taoism,[],"[""financially_prudent"", ""family_oriented""]",2025-07-15 09:27:13,2025-07-15 09:27:13
1180,1180,marriage,22,25,152,161,"[""Guangzhou"", ""Nanjing"", ""Suzhou""]",1,1,1,unknown,unknown,independent,christian,"[""different_religion""]","[""reader""]",2025-08-08 09:27:13,2025-08-08 09:27:13
1181,1181,marriage,23,30,151,170,"[""Wuhan""]",1,0,1,2y,flexible,with_parents,islam,"[""smoking""]","[""chef"", ""traveler""]",2025-07-01 09:27:13,2025-07-01 09:27:13
1182,1182,dating,26,29,152,165,"[""Beijing"", ""Wuhan"", ""Xi'an""]",1,0,0,unknown,dont_want,,none,"[""different_religion"", ""heavy_drinking""]","[""chef""]",2025-07-07 09:27:13,2025-07-07 09:27:13
1183,1183,marriage,27,33,164,179,"[""Chengdu"", ""Hangzhou"", ""Xi'an""]",1,1,0,1y,,flexible,taoism,[],[],2025-07-28 09:27:13,2025-07-28 09:27:13
1184,1184,marriage,28,32,160,176,"[""Nanjing""]",1,0,1,unknown,flexible,independent,islam,[],[],2025-07-24 09:27:13,2025-07-24 09:27:13
1185,1185,dating,27,36,151,157,"[""Guangzhou"", ""Tianjin"", ""Suzhou""]",1,0,1,flexible,flexible,independent,christian,"[""heavy_drinking""]","[""reader"", ""traveler""]",2025-06-28 09:27:13,2025-06-28 09:27:13
1186,1186,dating,28,37,164,180,"[""Chengdu"", ""Shanghai""]",1,1,1,flexible,flexible,,taoism,"[""no_children""]","[""chef"", ""sporty""]",2025-08-23 09:27:13,2025-08-23 09:27:13
1187,1187,marriage,27,37,153,167,"[""Nanjing""]",1,1,1,,want,,none,"[""pet_reject""]","[""reader"", ""traveler""]",2025-07-13 09:27:13,2025-07-13 09:27:13
1188,1188,dating,27,32,160,174,"[""Shanghai""]",0,0,0,,,with_parents,,[],"[""sporty"", ""traveler"", ""financially_prudent""]",2025-07-18 09:27:13,2025-07-18 09:27:13
1189,1189,marriage,26,29,150,163,"[""Hangzhou"", ""Guangzhou"", ""Wuhan""]",1,0,1,unknown,dont_want,with_parents,taoism,"[""different_religion"", ""no_children""]",[],2025-07-11 09:27:13,2025-07-11 09:27:13
1190,1190,marriage,24,31,160,179,"[""Guangzhou"", ""Wuhan""]",1,0,1,,dont_want,flexible,none,"[""no_children"", ""pet_reject""]","[""reader""]",2025-09-03 09:27:13,2025-09-03 09:27:13
1191,1191,dating,25,29,160,168,"[""Beijing""]",1,1,0,unknown,want,,none,[],"[""financially_prudent"", ""family_oriented"", ""chef""]",2025-06-20 09:27:13,2025-06-20 09:27:13
1192,1192,dating,27,34,160,179,"[""Hangzhou"", ""Suzhou"", ""Beijing""]",1,1,0,,unknown,with_parents,islam,"[""smoking"", ""no_children""]","[""sporty"", ""reader"", ""financially_prudent""]",2025-08-04 09:27:13,2025-08-04 09:27:13
1193,1193,dating,28,33,158,176,"[""Nanjing"", ""Wuhan""]",0,0,1,unknown,flexible,,christian,"[""smoking""]",[],2025-08-20 09:27:13,2025-08-20 09:27:13
1194,1194,marriage,22,28,158,169,"[""Suzhou"", ""Shanghai""]",1,0,0,,want,with_parents,christian,"[""smoking"", ""no_children""]","[""family_oriented""]",2025-07-14 09:27:13,2025-07-14 09:27:13
1195,1195,marriage,27,33,162,174,"[""Tianjin"", ""Shanghai""]",0,0,1,flexible,dont_want,,taoism,"[""no_children""]",[],2025-08-10 09:27:13,2025-08-10 09:27:13
1196,1196,dating,24,33,157,169,"[""Beijing""]",1,1,0,1y,dont_want,,,"[""different_religion""]",[],2025-08-02 09:27:13,2025-08-02 09:27:13
1197,1197,dating,28,37,157,175,"[""Suzhou""]",1,1,1,unknown,unknown,with_parents,buddhism,[],"[""sporty""]",2025-06-19 09:27:13,2025-06-19 09:27:13
1198,1198,marriage,24,30,164,184,"[""Suzhou""]",1,0,1,flexible,want,with_parents,,"[""smoking""]","[""sporty""]",2025-07-05 09:27:13,2025-07-05 09:27:13
1199,1199,marriage,25,32,155,164,"[""Hangzhou"", ""Suzhou""]",1,1,1,unknown,want,,christian,"[""no_children""]",[],2025-09-09 09:27:13,2025-09-09 09:27:13
1200,1200,marriage,25,28,158,163,"[""Beijing"", ""Suzhou"", ""Xi'an""]",1,1,1,flexible,,,christian,[],[],2025-08-02 09:27:13,2025-08-02 09:27:13
1201,1201,dating,23,28,163,177,"[""Guangzhou"", ""Shenzhen"", ""Tianjin""]",1,1,1,2y,,independent,islam,"[""heavy_drinking"", ""no_children""]","[""chef"", ""traveler"", ""financially_prudent""]",2025-07-09 09:27:13,2025-07-09 09:27:13
1202,1202,marriage,23,31,153,167,"[""Chengdu"", ""Wuhan""]",1,1,1,unknown,dont_want,with_parents,buddhism,"[""pet_reject"", ""no_children""]",[],2025-09-05 09:27:13,2025-09-05 09:27:13
1203,1203,dating,23,27,155,163,"[""Shanghai"", ""Nanjing""]",1,1,1,unknown,flexible,independent,taoism,[],[],2025-07-04 09:27:13,2025-07-04 09:27:13
1204,1204,dating,24,31,159,165,"[""Shenzhen"", ""Xi'an""]",0,1,0,flexible,flexible,with_parents,islam,"[""smoking"", ""no_children""]","[""financially_prudent""]",2025-07-17 09:27:13,2025-07-17 09:27:13
1205,1205,marriage,24,32,151,170,"[""Guangzhou""]",1,1,1,unknown,,flexible,christian,[],"[""financially_prudent"", ""reader"", ""traveler""]",2025-07-09 09:27:13,2025-07-09 09:27:13
1206,1206,marriage,24,29,154,163,"[""Guangzhou"", ""Chengdu""]",1,1,1,,flexible,with_parents,islam,"[""pet_reject""]","[""reader"", ""traveler"", ""sporty""]",2025-07-30 09:27:13,2025-07-30 09:27:13
1207,1207,marriage,25,30,151,162,"[""Nanjing"", ""Shanghai""]",0,1,1,2y,flexible,with_parents,,[],"[""reader""]",2025-07-29 09:27:13,2025-07-29 09:27:13
1208,1208,marriage,27,33,162,176,"[""Shanghai"", ""Chengdu""]",1,1,1,2y,dont_want,with_parents,,"[""pet_reject"", ""heavy_drinking""]","[""financially_prudent"", ""sporty"", ""family_oriented""]",2025-08-30 09:27:13,2025-08-30 09:27:13
1209,1209,dating,28,36,160,169,"[""Beijing"", ""Tianjin""]",0,1,1,flexible,want,flexible,christian,[],"[""chef""]",2025-08-21 09:27:13,2025-08-21 09:27:13
1210,1210,marriage,26,35,164,177,"[""Tianjin""]",1,1,0,unknown,unknown,independent,none,"[""heavy_drinking""]",[],2025-08-11 09:27:13,2025-08-11 09:27:13
1211,1211,dating,28,35,155,173,"[""Shenzhen"", ""Beijing""]",1,1,0,flexible,want,flexible,buddhism,"[""smoking""]",[],2025-08-13 09:27:13,2025-08-13 09:27:13
1212,1212,dating,25,30,165,171,"[""Suzhou"", ""Shanghai""]",1,1,1,2y,flexible,independent,none,[],"[""financially_prudent""]",2025-09-10 09:27:13,2025-09-10 09:27:13
1213,1213,marriage,22,28,151,171,"[""Hangzhou"", ""Tianjin""]",1,1,0,1y,dont_want,independent,taoism,[],"[""chef"", ""sporty""]",2025-08-25 09:27:13,2025-08-25 09:27:13
1214,1214,marriage,28,37,153,162,"[""Hangzhou"", ""Nanjing"", ""Xi'an""]",0,1,0,1y,want,,taoism,"[""smoking""]","[""sporty""]",2025-08-24 09:27:13,2025-08-24 09:27:13
1215,1215,dating,26,29,159,165,"[""Nanjing""]",0,1,0,unknown,,independent,taoism,"[""pet_reject"", ""heavy_drinking""]","[""reader""]",2025-07-14 09:27:13,2025-07-14 09:27:13
1216,1216,marriage,24,33,160,179,"[""Nanjing""]",1,1,1,,flexible,independent,buddhism,[],"[""sporty""]",2025-07-22 09:27:13,2025-07-22 09:27:13
1217,1217,dating,28,35,158,174,"[""Wuhan""]",1,1,0,2y,want,flexible,,"[""heavy_drinking"", ""pet_reject""]","[""financially_prudent"", ""family_oriented"", ""reader""]",2025-07-09 09:27:13,2025-07-09 09:27:13
1218,1218,dating,23,31,152,162,"[""Hangzhou""]",1,0,1,1y,dont_want,independent,,"[""different_religion"", ""smoking""]","[""sporty""]",2025-06-29 09:27:13,2025-06-29 09:27:13
1219,1219,dating,25,29,151,160,"[""Suzhou"", ""Wuhan"", ""Nanjing""]",1,1,0,flexible,flexible,,none,"[""pet_reject""]","[""sporty""]",2025-08-10 09:27:13,2025-08-10 09:27:13
1220,1220,marriage,25,29,160,175,"[""Chengdu"", ""Xi'an""]",1,1,1,1y,dont_want,flexible,islam,"[""heavy_drinking""]",[],2025-08-23 09:27:13,2025-08-23 09:27:13
1221,1221,dating,24,27,153,169,"[""Shanghai""]",1,1,1,,unknown,flexible,none,"[""heavy_drinking"", ""pet_reject""]","[""chef"", ""sporty""]",2025-07-29 09:27:13,2025-07-29 09:27:13
1222,1222,marriage,22,32,157,171,"[""Shanghai""]",1,0,0,unknown,dont_want,flexible,taoism,[],"[""chef"", ""financially_prudent""]",2025-08-21 09:27:13,2025-08-21 09:27:13
1223,1223,marriage,24,34,164,174,"[""Beijing""]",0,1,1,unknown,unknown,,islam,"[""different_religion"", ""no_children""]","[""traveler""]",2025-07-17 09:27:13,2025-07-17 09:27:13
